INDPB,MUTPB,CXPB,AEP
0.1,0.75,0.9,409867.80420907773
0.1,0.75,0.95,409217.24669938756
0.1,0.75,1.0,416185.34969435516
0.1,0.8,0.05,385964.40845602157
0.1,0.8,0.1,388006.6690040971
0.1,0.8,0.15,385586.2119574857
0.1,0.8,0.2,392434.85269505926
0.1,0.8,0.25,382932.19757178036
0.1,0.8,0.3,401118.9546160897
0.1,0.8,0.35,402255.82769456203
0.1,0.8,0.4,399446.8578778876
0.1,0.8,0.45,403377.25589513197
0.1,0.8,0.5,405513.6038891038
0.1,0.8,0.55,402584.7384495432
0.1,0.8,0.6,403266.1143166346
0.1,0.8,0.65,408488.38740353705
0.1,0.8,0.7,404776.1871217827
0.1,0.8,0.75,408844.958727637
0.1,0.8,0.8,402167.82083912933
0.1,0.8,0.85,409000.60597702523
0.1,0.8,0.9,414176.196509977
0.1,0.8,0.95,409339.3064723789
0.1,0.8,1.0,412153.85910256254
0.1,0.85,0.05,388549.9034783243
0.1,0.85,0.1,388549.9034783244
0.1,0.85,0.15,391551.93759962445
0.1,0.85,0.2,387661.80076695734
0.1,0.85,0.25,386046.91046872863
0.1,0.85,0.3,386558.8569679484
0.1,0.85,0.35,401225.933314202
0.1,0.85,0.4,404108.98540315626
0.1,0.85,0.45,399013.61465418374
0.1,0.85,0.5,410097.33067308966
0.1,0.85,0.55,410673.42837035714
0.1,0.85,0.6,404099.78003459144
0.1,0.85,0.65,405677.64868840645
0.1,0.85,0.7,405509.74356953066
0.1,0.85,0.75,402806.74577541556
0.1,0.85,0.8,408102.0656041765
0.1,0.85,0.85,410650.1970530113
0.1,0.85,0.9,408942.1562395816
0.1,0.85,0.95,412609.0047993532
0.1,0.85,1.0,408239.1783383712
0.1,0.9,0.05,388484.0129057038
0.1,0.9,0.1,388246.7327075422
0.1,0.9,0.15,387944.0962288729
0.1,0.9,0.2,391710.8516876973
0.1,0.9,0.25,386192.0729329975
0.1,0.9,0.3,388549.9034783245
0.1,0.9,0.35,399087.9454090443
0.1,0.9,0.4,408064.58359225665
0.1,0.9,0.45,405052.95134180144
0.1,0.9,0.5,403349.5895253552
0.1,0.9,0.55,403123.7514829399
0.1,0.9,0.6,405972.1457009271
0.1,0.9,0.65,406945.6207301951
0.1,0.9,0.7,398515.62889908504
0.1,0.9,0.75,403983.4708200389
0.1,0.9,0.8,406241.2105884636
0.1,0.9,0.85,408599.0710442351
0.1,0.9,0.9,407934.39862622885
0.1,0.9,0.95,409696.044953217
0.1,0.9,1.0,409135.88708373095
0.1,0.95,0.05,383941.5336182488
0.1,0.95,0.1,383940.41579191736
0.1,0.95,0.15,387667.9030676381
0.1,0.95,0.2,394799.34165097825
0.1,0.95,0.25,401552.32669956435
0.1,0.95,0.3,389827.63535449014
0.1,0.95,0.35,397710.90255623905
0.1,0.95,0.4,393507.3740060724
0.1,0.95,0.45,408118.251185895
0.1,0.95,0.5,410127.08768645395
0.1,0.95,0.55,404675.57619671896
0.1,0.95,0.6,406149.4104753686
0.1,0.95,0.65,403771.3933832279
0.1,0.95,0.7,401830.34097618045
0.1,0.95,0.75,404608.24004894344
0.1,0.95,0.8,407294.72261358466
0.1,0.95,0.85,408700.0846949657
0.1,0.95,0.9,411167.24095700734
0.1,0.95,0.95,409188.48273293464
0.1,0.95,1.0,409845.9857805234
0.1,1.0,0.05,383935.222631959
0.1,1.0,0.1,389412.78611525154
0.1,1.0,0.15,386023.67836909834
0.1,1.0,0.2,396463.8697813784
0.1,1.0,0.25,384064.7549633046
0.1,1.0,0.3,399502.69855429354
0.1,1.0,0.35,399613.53178615554
0.1,1.0,0.4,403685.73948542005
0.1,1.0,0.45,406751.1062984782
0.1,1.0,0.5,388348.89784381166
0.1,1.0,0.55,405156.38658244046
0.1,1.0,0.6,396839.1209582231
0.1,1.0,0.65,407721.2143179908
0.1,1.0,0.7,407047.1034026765
0.1,1.0,0.75,406290.15187818
0.1,1.0,0.8,408780.82140798477
0.1,1.0,0.85,411744.6888500668
0.1,1.0,0.9,411790.20053297235
0.1,1.0,0.95,409581.58512561605
0.1,1.0,1.0,411082.7284686403
0.15,0.05,0.05,387345.84517693287
0.15,0.05,0.1,377998.7316084221
0.15,0.05,0.15,380569.55093679694
0.15,0.05,0.2,393462.51372751023
0.15,0.05,0.25,381591.87762602256
0.15,0.05,0.3,388221.92073892534
0.15,0.05,0.35,401326.37581592257
0.15,0.05,0.4,397640.40595991747
0.15,0.05,0.45,395575.5577722874
0.15,0.05,0.5,395445.0245026459
0.15,0.05,0.55,406228.9663947999
0.15,0.05,0.6,404842.2284005268
0.15,0.05,0.65,404670.07225052273
0.15,0.05,0.7,406751.4608853969
0.15,0.05,0.75,409064.1957662552
0.15,0.05,0.8,407872.47846825013
0.15,0.05,0.85,408035.71797132527
0.15,0.05,0.9,408753.0352991439
0.15,0.05,0.95,405441.6687748755
0.15,0.05,1.0,407846.9996947915
0.15,0.1,0.05,390946.45751382783
0.15,0.1,0.1,382196.7136721476
0.15,0.1,0.15,383662.4793459069
0.15,0.1,0.2,399653.00238736975
0.15,0.1,0.25,394794.5519764178
0.15,0.1,0.3,401673.20288275206
0.15,0.1,0.35,397321.51713762374
0.15,0.1,0.4,395641.01948629174
0.15,0.1,0.45,403229.1286486217
0.15,0.1,0.5,403897.9024528051
0.15,0.1,0.55,403366.2762498153
0.15,0.1,0.6,406345.2574418604
0.15,0.1,0.65,399812.5981163534
0.15,0.1,0.7,403889.6029232645
0.15,0.1,0.75,409293.7107496616
0.15,0.1,0.8,407202.67300328263
0.15,0.1,0.85,412396.85823856917
0.15,0.1,0.9,407565.62958690035
0.15,0.1,0.95,407559.53107732
0.15,0.1,1.0,410283.9517509723
0.15,0.15,0.05,382017.39552826784
0.15,0.15,0.1,381823.45367158495
0.15,0.15,0.15,381818.98360724625
0.15,0.15,0.2,384629.023176976
0.15,0.15,0.25,400903.43804480473
0.15,0.15,0.3,401038.43969851045
0.15,0.15,0.35,402988.93199607206
0.15,0.15,0.4,402499.01893893606
0.15,0.15,0.45,404913.24745897326
0.15,0.15,0.5,380986.6807127438
0.15,0.15,0.55,409588.6125204273
0.15,0.15,0.6,402496.8954980548
0.15,0.15,0.65,406655.28353322786
0.15,0.15,0.7,398940.26504689537
0.15,0.15,0.75,407537.925484189
0.15,0.15,0.8,409360.52314206824
0.15,0.15,0.85,409024.57950286096
0.15,0.15,0.9,409727.942570542
0.15,0.15,0.95,411020.9562332477
0.15,0.15,1.0,410104.0006608779
0.15,0.2,0.05,387496.3727213985
0.15,0.2,0.1,390681.03547542484
0.15,0.2,0.15,380130.5939516056
0.15,0.2,0.2,390618.1655755855
0.15,0.2,0.25,397596.28135311155
0.15,0.2,0.3,392767.3917596697
0.15,0.2,0.35,404329.03144923545
0.15,0.2,0.4,392184.0283830543
0.15,0.2,0.45,401541.5924197632
0.15,0.2,0.5,386796.6073271515
0.15,0.2,0.55,405210.15175124013
0.15,0.2,0.6,401084.6421362407
0.15,0.2,0.65,405201.62673093635
0.15,0.2,0.7,405411.53549993713
0.15,0.2,0.75,402747.4351150773
0.15,0.2,0.8,408708.7693664506
0.15,0.2,0.85,411809.4077878405
0.15,0.2,0.9,407227.01069738466
0.15,0.2,0.95,412118.03639465
0.15,0.2,1.0,410319.7729626775
0.15,0.25,0.05,388528.7068664155
0.15,0.25,0.1,383863.5378765102
0.15,0.25,0.15,380120.7848518657
0.15,0.25,0.2,386114.6464618199
0.15,0.25,0.25,393662.2919598994
0.15,0.25,0.3,404726.27770479297
0.15,0.25,0.35,406985.5868699338
0.15,0.25,0.4,383180.8317612088
0.15,0.25,0.45,410489.40296685754
0.15,0.25,0.5,408218.0456539017
0.15,0.25,0.55,403427.2314182457
0.15,0.25,0.6,403955.14480407076
0.15,0.25,0.65,389876.30957591004
0.15,0.25,0.7,405511.6504705596
0.15,0.25,0.75,409320.27821217873
0.15,0.25,0.8,403118.37211263645
0.15,0.25,0.85,409419.8633227692
0.15,0.25,0.9,407276.4502366879
0.15,0.25,0.95,408577.76827335
0.15,0.25,1.0,411704.49822250736
0.15,0.3,0.05,395374.16090506065
0.15,0.3,0.1,381642.94698752614
0.15,0.3,0.15,396137.0391454584
0.15,0.3,0.2,383416.6076947451
0.15,0.3,0.25,402606.7633925852
0.15,0.3,0.3,397297.1958259531
0.15,0.3,0.35,407551.42562744545
0.15,0.3,0.4,394636.114712531
0.15,0.3,0.45,400365.78035643755
0.15,0.3,0.5,407049.1910712194
0.15,0.3,0.55,408754.71749512514
0.15,0.3,0.6,404691.55557871045
0.15,0.3,0.65,409653.50592368917
0.15,0.3,0.7,409572.0178348661
0.15,0.3,0.75,403386.68020721385
0.15,0.3,0.8,407596.9839533992
0.15,0.3,0.85,408061.2352853834
0.15,0.3,0.9,411363.4433457388
0.15,0.3,0.95,413285.5375706573
0.15,0.3,1.0,412159.6198913978
0.15,0.35,0.05,385798.3476619135
0.15,0.35,0.1,385523.2388667206
0.15,0.35,0.15,384840.20783319045
0.15,0.35,0.2,385378.07586360275
0.15,0.35,0.25,385643.66575466347
0.15,0.35,0.3,396565.6096541387
0.15,0.35,0.35,403948.6283609659
0.15,0.35,0.4,404444.674977576
0.15,0.35,0.45,405584.94704150537
0.15,0.35,0.5,406581.34106340917
0.15,0.35,0.55,416908.5247793795
0.15,0.35,0.6,402935.076779122
0.15,0.35,0.65,402798.8217518142
0.15,0.35,0.7,410535.2772480275
0.15,0.35,0.75,404872.844054915
0.15,0.35,0.8,410123.2457149476
0.15,0.35,0.85,406568.44650581246
0.15,0.35,0.9,411070.77273361105
0.15,0.35,0.95,412386.78288829094
0.15,0.35,1.0,413033.7346970752
0.15,0.4,0.05,388187.78940665163
0.15,0.4,0.1,385311.10489388776
0.15,0.4,0.15,391031.8539754903
0.15,0.4,0.2,385850.93630880176
0.15,0.4,0.25,381947.4849198164
0.15,0.4,0.3,395475.0093778538
0.15,0.4,0.35,406570.2739765243
0.15,0.4,0.4,403035.13674828364
0.15,0.4,0.45,407378.92502382555
0.15,0.4,0.5,404446.327973743
0.15,0.4,0.55,401750.430371813
0.15,0.4,0.6,398728.5462167212
0.15,0.4,0.65,407794.9524537243
0.15,0.4,0.7,404157.5755092874
0.15,0.4,0.75,406926.2376799636
0.15,0.4,0.8,408575.06878250086
0.15,0.4,0.85,407508.6274782218
0.15,0.4,0.9,408429.3388602914
0.15,0.4,0.95,408777.70799578994
0.15,0.4,1.0,408892.7856526433
0.15,0.45,0.05,384350.78341339575
0.15,0.45,0.1,394516.8060105595
0.15,0.45,0.15,385114.58413982304
0.15,0.45,0.2,381683.1966161502
0.15,0.45,0.25,398902.0951794606
0.15,0.45,0.3,401699.69095417566
0.15,0.45,0.35,399599.0621231474
0.15,0.45,0.4,398380.1099925367
0.15,0.45,0.45,400819.3196220457
0.15,0.45,0.5,402632.8252126363
0.15,0.45,0.55,401426.93485975073
0.15,0.45,0.6,405757.2410357885
0.15,0.45,0.65,410066.9451284107
0.15,0.45,0.7,409184.0375115028
0.15,0.45,0.75,401865.95128006407
0.15,0.45,0.8,410127.24988264346
0.15,0.45,0.85,407734.2811310688
0.15,0.45,0.9,410936.97474455624
0.15,0.45,0.95,409609.9691074129
0.15,0.45,1.0,410783.758701775
0.15,0.5,0.05,383729.60505214275
0.15,0.5,0.1,381185.43978475337
0.15,0.5,0.15,381310.3521498577
0.15,0.5,0.2,385513.7924795245
0.15,0.5,0.25,400637.4283438916
0.15,0.5,0.3,404879.21197919943
0.15,0.5,0.35,386280.07230135426
0.15,0.5,0.4,381287.7009309516
0.15,0.5,0.45,399467.41492124577
0.15,0.5,0.5,406575.8129427529
0.15,0.5,0.55,405489.0063178417
0.15,0.5,0.6,403159.2060171377
0.15,0.5,0.65,399918.86011407175
0.15,0.5,0.7,398789.8921682826
0.15,0.5,0.75,408990.72423180926
0.15,0.5,0.8,410368.36361108307
0.15,0.5,0.85,408514.31248006143
0.15,0.5,0.9,412448.4836070447
0.15,0.5,0.95,409227.4336030878
0.15,0.5,1.0,414829.7145144745
0.15,0.55,0.05,385966.5279865775
0.15,0.55,0.1,384871.871948166
0.15,0.55,0.15,380363.7044338999
0.15,0.55,0.2,397547.8712760411
0.15,0.55,0.25,383786.3366784045
0.15,0.55,0.3,398347.87357890734
0.15,0.55,0.35,384117.4347826807
0.15,0.55,0.4,403605.98596933874
0.15,0.55,0.45,399952.88946711016
0.15,0.55,0.5,402511.8884644693
0.15,0.55,0.55,409678.69845296035
0.15,0.55,0.6,406856.8645375463
0.15,0.55,0.65,382547.7618062629
0.15,0.55,0.7,400361.2021004719
0.15,0.55,0.75,407277.14858825394
0.15,0.55,0.8,407956.9233756539
0.15,0.55,0.85,408756.39084036066
0.15,0.55,0.9,408910.8189924195
0.15,0.55,0.95,407791.998456741
0.15,0.55,1.0,408671.8555404417
0.15,0.6,0.05,386394.9770678194
0.15,0.6,0.1,387283.3833494064
0.15,0.6,0.15,399493.65392873844
0.15,0.6,0.2,395601.6125335585
0.15,0.6,0.25,400719.35375653044
0.15,0.6,0.3,397622.1704832251
0.15,0.6,0.35,404690.62580760685
0.15,0.6,0.4,397561.820100283
0.15,0.6,0.45,404467.38420685637
0.15,0.6,0.5,398973.8048104495
0.15,0.6,0.55,405102.36314565165
0.15,0.6,0.6,407423.64748292835
0.15,0.6,0.65,403627.5186494347
0.15,0.6,0.7,407225.33436337305
0.15,0.6,0.75,409970.1919151598
0.15,0.6,0.8,411032.9705744226
0.15,0.6,0.85,409849.39186068345
0.15,0.6,0.9,411077.6800743949
0.15,0.6,0.95,409535.25557724974
0.15,0.6,1.0,414412.35317693267
0.15,0.65,0.05,382701.95238313416
0.15,0.65,0.1,390601.55720493913
0.15,0.65,0.15,385839.58285807504
0.15,0.65,0.2,385629.14907639066
0.15,0.65,0.25,380214.01446506253
0.15,0.65,0.3,396209.2747134032
0.15,0.65,0.35,405776.8016923808
0.15,0.65,0.4,402138.1366101508
0.15,0.65,0.45,403252.5232267468
0.15,0.65,0.5,406005.1328503913
0.15,0.65,0.55,379907.8216904418
0.15,0.65,0.6,405083.92749423167
0.15,0.65,0.65,408944.55099595734
0.15,0.65,0.7,408252.1462890194
0.15,0.65,0.75,408175.30429931695
0.15,0.65,0.8,406565.10241046536
0.15,0.65,0.85,407892.832219873
0.15,0.65,0.9,408726.248528531
0.15,0.65,0.95,410664.70586778305
0.15,0.65,1.0,410260.95773668704
0.15,0.7,0.05,385737.8056747977
0.15,0.7,0.1,381020.85155378527
0.15,0.7,0.15,390085.5562311915
0.15,0.7,0.2,383309.7337294937
0.15,0.7,0.25,390103.3333517033
0.15,0.7,0.3,381976.1218864239
0.15,0.7,0.35,397659.10531158035
0.15,0.7,0.4,397344.69311893045
0.15,0.7,0.45,405922.3089277098
0.15,0.7,0.5,407033.004487218
0.15,0.7,0.55,406425.4376527902
0.15,0.7,0.6,403814.3171446716
0.15,0.7,0.65,387226.7313824262
0.15,0.7,0.7,406402.75472420786
0.15,0.7,0.75,405804.35165984684
0.15,0.7,0.8,410984.65806487924
0.15,0.7,0.85,410342.2275148985
0.15,0.7,0.9,408108.41055775725
0.15,0.7,0.95,411504.10983661085
0.15,0.7,1.0,412507.00932833913
0.15,0.75,0.05,385671.0347592254
0.15,0.75,0.1,385662.0996875528
0.15,0.75,0.15,382944.25754945015
0.15,0.75,0.2,400509.71275799134
0.15,0.75,0.25,403728.5130105171
0.15,0.75,0.3,401841.7830653823
0.15,0.75,0.35,396027.87194779376
0.15,0.75,0.4,383479.27875712514
0.15,0.75,0.45,405729.2233844797
0.15,0.75,0.5,404217.44840735965
0.15,0.75,0.55,409434.46191023313
0.15,0.75,0.6,409374.3378589083
0.15,0.75,0.65,402490.6102407012
0.15,0.75,0.7,407250.69588365965
0.15,0.75,0.75,408275.9184780742
0.15,0.75,0.8,411692.31834567036
0.15,0.75,0.85,406674.9204716947
0.15,0.75,0.9,410255.52373497403
0.15,0.75,0.95,411833.35003832454
0.15,0.75,1.0,407937.562456098
0.15,0.8,0.05,383783.2161968702
0.15,0.8,0.1,382961.55496402003
0.15,0.8,0.15,388169.6391865242
0.15,0.8,0.2,385096.9401491917
0.15,0.8,0.25,386771.46812670847
0.15,0.8,0.3,401123.68565505743
0.15,0.8,0.35,400270.777212364
0.15,0.8,0.4,404211.7976170874
0.15,0.8,0.45,401669.5969464554
0.15,0.8,0.5,400318.0094670122
0.15,0.8,0.55,409808.73530772276
0.15,0.8,0.6,408136.8543196621
0.15,0.8,0.65,381568.8344461165
0.15,0.8,0.7,386822.58113163523
0.15,0.8,0.75,383526.0430144473
0.15,0.8,0.8,402598.06008831155
0.15,0.8,0.85,410161.3129314643
0.15,0.8,0.9,410689.4128078153
0.15,0.8,0.95,411061.25308381196
0.15,0.8,1.0,408437.71749486454
0.15,0.85,0.05,385027.5902780306
0.15,0.85,0.1,394799.71498184727
0.15,0.85,0.15,388284.5999483587
0.15,0.85,0.2,383334.25978861016
0.15,0.85,0.25,392009.16886407824
0.15,0.85,0.3,386677.1703719111
0.15,0.85,0.35,406872.0789122407
0.15,0.85,0.4,405922.4209687198
0.15,0.85,0.45,409775.1469654873
0.15,0.85,0.5,405768.3917214159
0.15,0.85,0.55,403583.21776233567
0.15,0.85,0.6,387676.7570466874
0.15,0.85,0.65,408395.5747816395
0.15,0.85,0.7,411093.0906097659
0.15,0.85,0.75,404705.7158871562
0.15,0.85,0.8,409533.0831286445
0.15,0.85,0.85,411027.1283848889
0.15,0.85,0.9,412392.7137886703
0.15,0.85,0.95,408471.03962008003
0.15,0.85,1.0,416062.6639436927
0.15,0.9,0.05,388750.8349896121
0.15,0.9,0.1,388761.7242737628
0.15,0.9,0.15,392647.61278155615
0.15,0.9,0.2,397846.162771057
0.15,0.9,0.25,388844.1137587369
0.15,0.9,0.3,385373.1497578033
0.15,0.9,0.35,404386.1899263051
0.15,0.9,0.4,407054.394159721
0.15,0.9,0.45,385428.54958351294
0.15,0.9,0.5,389536.39235410764
0.15,0.9,0.55,402164.85033152526
0.15,0.9,0.6,404857.9159536945
0.15,0.9,0.65,406439.0847839089
0.15,0.9,0.7,405460.1462714822
0.15,0.9,0.75,408032.3200622136
0.15,0.9,0.8,411530.3263616723
0.15,0.9,0.85,405072.17694555095
0.15,0.9,0.9,412376.4018539939
0.15,0.9,0.95,410561.6949510899
0.15,0.9,1.0,409961.10385028797
0.15,0.95,0.05,388033.641256387
0.15,0.95,0.1,384823.2590427659
0.15,0.95,0.15,388194.4195533827
0.15,0.95,0.2,398416.99485737924
0.15,0.95,0.25,400795.2757829941
0.15,0.95,0.3,394163.63351610996
0.15,0.95,0.35,387339.9089212225
0.15,0.95,0.4,401807.33074910386
0.15,0.95,0.45,404934.37703470874
0.15,0.95,0.5,402421.9853469045
0.15,0.95,0.55,402193.15718087583
0.15,0.95,0.6,402057.6948192674
0.15,0.95,0.65,406312.91023646214
0.15,0.95,0.7,403554.8758264734
0.15,0.95,0.75,407044.93225905066
0.15,0.95,0.8,407267.50646493776
0.15,0.95,0.85,408880.5379902014
0.15,0.95,0.9,409871.38595802756
0.15,0.95,0.95,413377.31110005674
0.15,0.95,1.0,412942.6353096007
0.15,1.0,0.05,392138.28378988
0.15,1.0,0.1,384434.6491064862
0.15,1.0,0.15,388097.79605860834
0.15,1.0,0.2,402216.00147397246
0.15,1.0,0.25,390051.9687220163
0.15,1.0,0.3,403939.4046469964
0.15,1.0,0.35,402504.0424630103
0.15,1.0,0.4,403591.29839528655
0.15,1.0,0.45,385777.74370294483
0.15,1.0,0.5,397258.7320661824
0.15,1.0,0.55,390101.2009409001
0.15,1.0,0.6,407611.8356421818
0.15,1.0,0.65,404720.38107084564
0.15,1.0,0.7,404008.52052050293
0.15,1.0,0.75,407341.4494963609
0.15,1.0,0.8,407992.6823303701
0.15,1.0,0.85,412188.34141475806
0.15,1.0,0.9,413561.8441401473
0.15,1.0,0.95,410569.9515366897
0.15,1.0,1.0,409391.6143081599
0.2,0.05,0.05,382253.2944039877
0.2,0.05,0.1,378632.1773961594
0.2,0.05,0.15,387705.2948365634
0.2,0.05,0.2,396598.75381342025
0.2,0.05,0.25,400421.0915642958
0.2,0.05,0.3,402853.03763929626
0.2,0.05,0.35,401797.30119726923
0.2,0.05,0.4,405670.71184125426
0.2,0.05,0.45,391065.5511129292
0.2,0.05,0.5,400887.3938555143
0.2,0.05,0.55,405505.04653587076
0.2,0.05,0.6,408452.04342035716
0.2,0.05,0.65,411346.040422005
0.2,0.05,0.7,413984.91003121313
0.2,0.05,0.75,409011.8653308341
0.2,0.05,0.8,406954.2492168391
0.2,0.05,0.85,410242.40324964275
0.2,0.05,0.9,411402.70902069344
0.2,0.05,0.95,408102.598899139
0.2,0.05,1.0,408393.750233282
0.2,0.1,0.05,382853.53165732266
0.2,0.1,0.1,384744.3066666556
0.2,0.1,0.15,393166.89053341193
0.2,0.1,0.2,381259.34439342876
0.2,0.1,0.25,400730.85078884545
0.2,0.1,0.3,398708.5978397492
0.2,0.1,0.35,405395.6348319679
0.2,0.1,0.4,403253.1047220233
0.2,0.1,0.45,403822.8210978427
0.2,0.1,0.5,405313.08680022205
0.2,0.1,0.55,402449.1077993447
0.2,0.1,0.6,403816.23476334306
0.2,0.1,0.65,409432.4101372395
0.2,0.1,0.7,403778.33892919123
0.2,0.1,0.75,406591.8657180198
0.2,0.1,0.8,406293.14882836153
0.2,0.1,0.85,411818.50281044526
0.2,0.1,0.9,406861.3724249416
0.2,0.1,0.95,409071.5525974595
0.2,0.1,1.0,408286.6630342716
0.2,0.15,0.05,378237.2832609357
0.2,0.15,0.1,386102.1111296134
0.2,0.15,0.15,398219.1779612229
0.2,0.15,0.2,383744.2104852487
0.2,0.15,0.25,392645.0791466599
0.2,0.15,0.3,404669.2137577833
0.2,0.15,0.35,401184.57431096706
0.2,0.15,0.4,399769.60172356147
0.2,0.15,0.45,401510.2765949738
0.2,0.15,0.5,401983.9088897042
0.2,0.15,0.55,383405.39176940336
0.2,0.15,0.6,410025.03616839816
0.2,0.15,0.65,403185.6407975084
0.2,0.15,0.7,407416.55184124084
0.2,0.15,0.75,405648.10683971446
0.2,0.15,0.8,411702.5494577129
0.2,0.15,0.85,408133.41542338964
0.2,0.15,0.9,407666.8895179847
0.2,0.15,0.95,411280.8906107858
0.2,0.15,1.0,411309.7454480404
0.2,0.2,0.05,381260.06421849446
0.2,0.2,0.1,388630.5846787166
0.2,0.2,0.15,395124.1475355077
0.2,0.2,0.2,386049.4769327095
0.2,0.2,0.25,381615.3087384857
0.2,0.2,0.3,398024.66216905566
0.2,0.2,0.35,407138.0200703747
0.2,0.2,0.4,398777.4835962977
0.2,0.2,0.45,401077.64805294765
0.2,0.2,0.5,401223.9545809022
0.2,0.2,0.55,402306.9151782034
0.2,0.2,0.6,400948.42718862195
0.2,0.2,0.65,383415.25609140715
0.2,0.2,0.7,409126.1896996803
0.2,0.2,0.75,402248.2103858769
0.2,0.2,0.8,405050.7947387848
0.2,0.2,0.85,411409.70030988276
0.2,0.2,0.9,410389.9312657084
0.2,0.2,0.95,413845.0344396375
0.2,0.2,1.0,407747.58833269635
0.2,0.25,0.05,382637.63128044753
0.2,0.25,0.1,386162.97705951595
0.2,0.25,0.15,395977.9712258462
0.2,0.25,0.2,393870.4633899581
0.2,0.25,0.25,398598.71298706665
0.2,0.25,0.3,384152.5283875923
0.2,0.25,0.35,398527.7297599163
0.2,0.25,0.4,388910.999863098
0.2,0.25,0.45,398065.42065080634
0.2,0.25,0.5,404312.90132025525
0.2,0.25,0.55,408161.21196840965
0.2,0.25,0.6,401498.5200905142
0.2,0.25,0.65,383347.8279909075
0.2,0.25,0.7,408559.94079098315
0.2,0.25,0.75,402532.92515758297
0.2,0.25,0.8,408394.1779968183
0.2,0.25,0.85,412833.20602303813
0.2,0.25,0.9,410032.43033413053
0.2,0.25,0.95,405276.1316333794
0.2,0.25,1.0,411739.5295216626
0.2,0.3,0.05,384206.60047569306
0.2,0.3,0.1,384047.7614428714
0.2,0.3,0.15,393162.77931220667
0.2,0.3,0.2,392023.427781782
0.2,0.3,0.25,392326.96272989106
0.2,0.3,0.3,384756.9849590119
0.2,0.3,0.35,396783.99408832705
0.2,0.3,0.4,398944.73485444323
0.2,0.3,0.45,403077.01943970245
0.2,0.3,0.5,407415.7720181631
0.2,0.3,0.55,406771.5777693046
0.2,0.3,0.6,382846.321546296
0.2,0.3,0.65,402409.4452304849
0.2,0.3,0.7,407704.6532642563
0.2,0.3,0.75,402677.31837101374
0.2,0.3,0.8,409621.2979915632
0.2,0.3,0.85,413392.76054172456
0.2,0.3,0.9,408617.9883331986
0.2,0.3,0.95,410988.1270571189
0.2,0.3,1.0,407011.3558791962
0.2,0.35,0.05,384951.3622866785
0.2,0.35,0.1,382340.05208324257
0.2,0.35,0.15,394900.5587327592
0.2,0.35,0.2,397960.65666902554
0.2,0.35,0.25,397310.04826228326
0.2,0.35,0.3,401133.041860938
0.2,0.35,0.35,381070.68338341126
0.2,0.35,0.4,402208.29686795146
0.2,0.35,0.45,386460.88373250735
0.2,0.35,0.5,410074.0054405592
0.2,0.35,0.55,404025.1298061402
0.2,0.35,0.6,401159.7942684098
0.2,0.35,0.65,404338.4316780678
0.2,0.35,0.7,401099.2992697238
0.2,0.35,0.75,407668.54995529976
0.2,0.35,0.8,406647.9996942432
0.2,0.35,0.85,413108.45194746385
0.2,0.35,0.9,412364.09576617024
0.2,0.35,0.95,408462.84196303703
0.2,0.35,1.0,411660.1464143273
0.2,0.4,0.05,386766.426170961
0.2,0.4,0.1,393929.8803421272
0.2,0.4,0.15,384620.13280313916
0.2,0.4,0.2,391176.7608647285
0.2,0.4,0.25,401073.07541208307
0.2,0.4,0.3,402251.0325854151
0.2,0.4,0.35,401236.81334081426
0.2,0.4,0.4,402553.2308802265
0.2,0.4,0.45,410100.9609656064
0.2,0.4,0.5,410692.0677489893
0.2,0.4,0.55,385259.2409787469
0.2,0.4,0.6,403609.859325137
0.2,0.4,0.65,408531.6394056425
0.2,0.4,0.7,404579.02550236863
0.2,0.4,0.75,410054.83223687566
0.2,0.4,0.8,413166.69658220967
0.2,0.4,0.85,407632.22026975756
0.2,0.4,0.9,408949.94320473995
0.2,0.4,0.95,408718.3144132274
0.2,0.4,1.0,409494.83834382676
0.2,0.45,0.05,387107.3166024536
0.2,0.45,0.1,386870.58178576955
0.2,0.45,0.15,391658.5944744054
0.2,0.45,0.2,388255.06441542594
0.2,0.45,0.25,397352.78991106246
0.2,0.45,0.3,407720.8902883637
0.2,0.45,0.35,396411.75135690375
0.2,0.45,0.4,396509.0034016361
0.2,0.45,0.45,404547.6626876298
0.2,0.45,0.5,403535.44263360836
0.2,0.45,0.55,405131.939972876
0.2,0.45,0.6,407536.7802937558
0.2,0.45,0.65,403882.2462230573
0.2,0.45,0.7,405545.69852270343
0.2,0.45,0.75,405591.8734459177
0.2,0.45,0.8,400405.34629636485
0.2,0.45,0.85,405765.3634772053
0.2,0.45,0.9,410565.9957890856
0.2,0.45,0.95,410440.55514506996
0.2,0.45,1.0,413108.9660130081
0.2,0.5,0.05,391075.6738921387
0.2,0.5,0.1,381690.21400368615
0.2,0.5,0.15,400487.95681503916
0.2,0.5,0.2,389515.5824569096
0.2,0.5,0.25,397020.1956760057
0.2,0.5,0.3,402589.693180272
0.2,0.5,0.35,401707.7828902738
0.2,0.5,0.4,407032.0305097505
0.2,0.5,0.45,408577.5827670173
0.2,0.5,0.5,408070.7644745356
0.2,0.5,0.55,409309.9425456681
0.2,0.5,0.6,407871.70812376856
0.2,0.5,0.65,411466.76375810086
0.2,0.5,0.7,408830.5785645293
0.2,0.5,0.75,406512.5747671649
0.2,0.5,0.8,412232.59732448356
0.2,0.5,0.85,409894.78485169105
0.2,0.5,0.9,412616.4334398427
