INDPB,MUTPB,CXPB,AEP
0.2,0.8,0.3,1351762.405469044
0.2,0.8,0.35,1345624.902382036
0.2,0.8,0.4,1341379.1157153947
0.2,0.8,0.45,1359415.1589963196
0.2,0.8,0.5,1354599.132689901
0.2,0.8,0.55,1452339.2379303523
0.2,0.8,0.6,1348915.8068629606
0.2,0.8,0.65,1341829.8252879558
0.2,0.8,0.7,1356757.5234988942
0.2,0.8,0.75,1348023.9690078204
0.2,0.8,0.8,1414829.073702404
0.2,0.8,0.85,1351916.6823261785
0.2,0.8,0.9,1358219.187406233
0.2,0.8,0.95,1361309.9063761998
0.2,0.8,1.0,1359442.3925053535
0.2,0.85,0.05,1349619.6748241684
0.2,0.85,0.1,1365902.0643034424
0.2,0.85,0.15,1360145.99546484
0.2,0.85,0.2,1355271.570182749
0.2,0.85,0.25,1349228.3789708016
0.2,0.85,0.3,1350694.0915515367
0.2,0.85,0.35,1352988.007588023
0.2,0.85,0.4,1348814.2039368153
0.2,0.85,0.45,1353237.8555409494
0.2,0.85,0.5,1346766.2112494605
0.2,0.85,0.55,1345517.5012314264
0.2,0.85,0.6,1343973.7888721274
0.2,0.85,0.65,1351052.1308380824
0.2,0.85,0.7,1355646.031208272
0.2,0.85,0.75,1360296.426143454
0.2,0.85,0.8,1355536.4510530327
0.2,0.85,0.85,1361309.9063761998
0.2,0.85,0.9,1353616.1080237
0.2,0.85,0.95,1353946.0217363676
0.2,0.85,1.0,1361076.0579953862
0.2,0.9,0.05,1349711.220112435
0.2,0.9,0.1,1357390.5291277012
0.2,0.9,0.15,1348948.004485709
0.2,0.9,0.2,1339422.165673198
0.2,0.9,0.25,1352454.035858307
0.2,0.9,0.3,1343655.7500832984
0.2,0.9,0.35,1354606.4536965475
0.2,0.9,0.4,1352270.2365821511
0.2,0.9,0.45,1345997.9372411515
0.2,0.9,0.5,1346695.184881276
0.2,0.9,0.55,1350465.3937920718
0.2,0.9,0.6,1345863.5185133875
0.2,0.9,0.65,1360093.71101846
0.2,0.9,0.7,1354147.6641842367
0.2,0.9,0.75,1352917.8071619405
0.2,0.9,0.8,1357173.412552542
0.2,0.9,0.85,1354140.0343640123
0.2,0.9,0.9,1359497.518932783
0.2,0.9,0.95,1364705.2705148326
0.2,0.9,1.0,1352960.3889068267
0.2,0.95,0.05,1348172.3983221129
0.2,0.95,0.1,1352647.821977314
0.2,0.95,0.15,1356239.7770328536
0.2,0.95,0.2,1347252.390318107
0.2,0.95,0.25,1345492.9101174688
0.2,0.95,0.3,1346383.1003965093
0.2,0.95,0.35,1345148.1851861607
0.2,0.95,0.4,1357322.4844220052
0.2,0.95,0.45,1352871.3019148835
0.2,0.95,0.5,1345988.271815291
0.2,0.95,0.55,1351170.6069938554
0.2,0.95,0.6,1346904.5592654222
0.2,0.95,0.65,1446006.65094233
0.2,0.95,0.7,1343549.5497739837
0.2,0.95,0.75,1352527.285262824
0.2,0.95,0.8,1350155.6146104406
0.2,0.95,0.85,1353924.7407173
0.2,0.95,0.9,1360460.0016137701
0.2,0.95,0.95,1362412.4337991425
0.2,0.95,1.0,1358354.2866780094
0.2,1.0,0.05,1352408.316637601
0.2,1.0,0.1,1351473.8517861282
0.2,1.0,0.15,1353099.7501160044
0.2,1.0,0.2,1351325.034051543
0.2,1.0,0.25,1352402.008808517
0.2,1.0,0.3,1347862.9778211946
0.2,1.0,0.35,1352990.1247398378
0.2,1.0,0.4,1351383.0383084468
0.2,1.0,0.45,1348732.354838038
0.2,1.0,0.5,1352709.5375602467
0.2,1.0,0.55,1355760.5556089263
0.2,1.0,0.6,1355627.6231496749
0.2,1.0,0.65,1351334.5753464731
0.2,1.0,0.7,1357960.8119103727
0.2,1.0,0.75,1353577.6330456934
0.2,1.0,0.8,1353363.9255054248
0.2,1.0,0.85,1357272.4032194074
0.2,1.0,0.9,1354174.0739759002
0.2,1.0,0.95,1358781.9108453642
0.2,1.0,1.0,1358923.5699327006
0.25,0.05,0.05,1352771.5110384747
0.25,0.05,0.1,1340127.8075858725
0.25,0.05,0.15,1343547.3407274613
0.25,0.05,0.2,1333902.6350161778
0.25,0.05,0.25,1344380.9140515742
0.25,0.05,0.3,1349427.3486608355
0.25,0.05,0.35,1341409.8342309105
0.25,0.05,0.4,1346418.025250903
0.25,0.05,0.45,1430200.2199783567
0.25,0.05,0.5,1338364.3883516467
0.25,0.05,0.55,1328526.4592389895
0.25,0.05,0.6,1339588.3990502977
0.25,0.05,0.65,1339559.5823995878
0.25,0.05,0.7,1345209.378997506
0.25,0.05,0.75,1349282.7044461793
0.25,0.05,0.8,1346692.9705084795
0.25,0.05,0.85,1352697.8753064172
0.25,0.05,0.9,1354538.17918933
0.25,0.05,0.95,1343805.68052588
0.25,0.05,1.0,1345268.9641194283
0.25,0.1,0.05,1349706.826629157
0.25,0.1,0.1,1338515.7114363478
0.25,0.1,0.15,1339359.8319114177
0.25,0.1,0.2,1344603.0902959916
0.25,0.1,0.25,1335422.7830069088
0.25,0.1,0.3,1341116.4840746154
0.25,0.1,0.35,1334328.4704634962
0.25,0.1,0.4,1336318.1974457004
0.25,0.1,0.45,1339372.2843665709
0.25,0.1,0.5,1337313.3639871667
0.25,0.1,0.55,1342341.8875946016
0.25,0.1,0.6,1342730.1757851832
0.25,0.1,0.65,1342940.3097691836
0.25,0.1,0.7,1349104.4053479354
0.25,0.1,0.75,1337903.1068926854
0.25,0.1,0.8,1465036.9428314143
0.25,0.1,0.85,1347467.7444110308
0.25,0.1,0.9,1344514.9168558219
0.25,0.1,0.95,1344758.9366577468
0.25,0.1,1.0,1347166.4595019598
0.25,0.15,0.05,1337451.3159407694
0.25,0.15,0.1,1346516.7563978974
0.25,0.15,0.15,1345816.0810738872
0.25,0.15,0.2,1349983.8609704422
0.25,0.15,0.25,1341811.1706345207
0.25,0.15,0.3,1353130.3125958422
0.25,0.15,0.35,1336554.0696993954
0.25,0.15,0.4,1344124.6597398047
0.25,0.15,0.45,1344215.1174958434
0.25,0.15,0.5,1343118.6209740045
0.25,0.15,0.55,1340381.5274432758
0.25,0.15,0.6,1347979.9542558976
0.25,0.15,0.65,1338440.0687305918
0.25,0.15,0.7,1348906.0761782003
0.25,0.15,0.75,1342567.1641973327
0.25,0.15,0.8,1441853.390477799
0.25,0.15,0.85,1351967.8096707133
0.25,0.15,0.9,1344868.3592550831
0.25,0.15,0.95,1341964.063763237
0.25,0.15,1.0,1351073.1180105528
0.25,0.2,0.05,1349720.261156945
0.25,0.2,0.1,1358022.1598957889
0.25,0.2,0.15,1338250.6110688904
0.25,0.2,0.2,1350936.5791372187
0.25,0.2,0.25,1346095.4274657795
0.25,0.2,0.3,1341644.1295787683
0.25,0.2,0.35,1338636.398315487
0.25,0.2,0.4,1350785.712131741
0.25,0.2,0.45,1353239.2366368049
0.25,0.2,0.5,1344677.5510934289
0.25,0.2,0.55,1356636.2384527386
0.25,0.2,0.6,1345872.7221549484
0.25,0.2,0.65,1347613.0976197992
0.25,0.2,0.7,1345598.1438447097
0.25,0.2,0.75,1366734.26867344
0.25,0.2,0.8,1350190.5225229645
0.25,0.2,0.85,1353155.4361537518
0.25,0.2,0.9,1348788.8231017133
0.25,0.2,0.95,1346157.7376347869
0.25,0.2,1.0,1349802.496299925
0.25,0.25,0.05,1342332.8110804711
0.25,0.25,0.1,1358007.1021816905
0.25,0.25,0.15,1344740.4960314496
0.25,0.25,0.2,1338907.8872702979
0.25,0.25,0.25,1347668.1753144083
0.25,0.25,0.3,1345953.7749533788
0.25,0.25,0.35,1351353.2894371874
0.25,0.25,0.4,1360922.5056133403
0.25,0.25,0.45,1342957.8859207153
0.25,0.25,0.5,1351281.1513607649
0.25,0.25,0.55,1339998.4378626067
0.25,0.25,0.6,1351380.6550995512
0.25,0.25,0.65,1354288.7435800245
0.25,0.25,0.7,1348339.6144255255
0.25,0.25,0.75,1350208.6790063926
0.25,0.25,0.8,1343323.3255621493
0.25,0.25,0.85,1352077.8159776086
0.25,0.25,0.9,1351590.6543173967
0.25,0.25,0.95,1347474.6124969614
0.25,0.25,1.0,1351351.9355451136
0.25,0.3,0.05,1349309.1002090636
0.25,0.3,0.1,1350398.2176347217
0.25,0.3,0.15,1335877.422231881
0.25,0.3,0.2,1344014.0471676243
0.25,0.3,0.25,1349288.0525870891
0.25,0.3,0.3,1352753.2161770128
0.25,0.3,0.35,1349269.6714379317
0.25,0.3,0.4,1357765.4394952548
0.25,0.3,0.45,1348420.694436139
0.25,0.3,0.5,1349100.491348289
0.25,0.3,0.55,1347851.7326852165
0.25,0.3,0.6,1353419.5329052533
0.25,0.3,0.65,1340923.7039625573
0.25,0.3,0.7,1345536.0407468386
0.25,0.3,0.75,1351573.864237294
0.25,0.3,0.8,1355556.7285589285
0.25,0.3,0.85,1348265.3344557243
0.25,0.3,0.9,1351158.379317055
0.25,0.3,0.95,1352438.8722490913
0.25,0.3,1.0,1352137.1401529394
0.25,0.35,0.05,1348492.390775106
0.25,0.35,0.1,1339618.6896658281
0.25,0.35,0.15,1347366.2034454122
0.25,0.35,0.2,1356637.9975064078
0.25,0.35,0.25,1355049.9671709384
0.25,0.35,0.3,1347826.1226643869
0.25,0.35,0.35,1352406.9895942255
0.25,0.35,0.4,1343036.5276304763
0.25,0.35,0.45,1344149.5269623422
0.25,0.35,0.5,1365364.042938199
0.25,0.35,0.55,1351832.8111183643
0.25,0.35,0.6,1348587.9223817063
0.25,0.35,0.65,1345513.5702831363
0.25,0.35,0.7,1348582.7246718514
0.25,0.35,0.75,1339469.1324989763
0.25,0.35,0.8,1347359.6427687127
0.25,0.35,0.85,1349790.0524091942
0.25,0.35,0.9,1351605.6416052594
0.25,0.35,0.95,1353731.6534779742
0.25,0.35,1.0,1351439.4936357718
0.25,0.4,0.05,1338331.7788139586
0.25,0.4,0.1,1357138.7749510328
0.25,0.4,0.15,1352257.9792707406
0.25,0.4,0.2,1348484.6541885287
0.25,0.4,0.25,1338637.9795216857
0.25,0.4,0.3,1349369.847956
0.25,0.4,0.35,1345993.3321020193
0.25,0.4,0.4,1350623.1140889903
0.25,0.4,0.45,1351486.81366445
0.25,0.4,0.5,1352343.3781402165
0.25,0.4,0.55,1348861.4482918088
0.25,0.4,0.6,1340244.7315481098
0.25,0.4,0.65,1414550.661787428
0.25,0.4,0.7,1347836.7441692534
0.25,0.4,0.75,1364418.9181637354
0.25,0.4,0.8,1444134.3708046381
0.25,0.4,0.85,1355616.9855459565
0.25,0.4,0.9,1354688.15102686
0.25,0.4,0.95,1349930.7859248482
0.25,0.4,1.0,1349694.5861548297
0.25,0.45,0.05,1334506.6483844982
0.25,0.45,0.1,1341714.7654082992
0.25,0.45,0.15,1341422.7245222367
0.25,0.45,0.2,1352654.9389560926
0.25,0.45,0.25,1348625.213722092
0.25,0.45,0.3,1346204.7458247154
0.25,0.45,0.35,1359707.2058583521
0.25,0.45,0.4,1348079.5429317332
0.25,0.45,0.45,1347357.2821630426
0.25,0.45,0.5,1352266.2394014916
0.25,0.45,0.55,1347373.3175513137
0.25,0.45,0.6,1341945.5635814609
0.25,0.45,0.65,1346659.326975954
0.25,0.45,0.7,1347588.837292374
0.25,0.45,0.75,1353398.8749757365
0.25,0.45,0.8,1349908.1809199948
0.25,0.45,0.85,1356362.0366136646
0.25,0.45,0.9,1348954.5271357521
0.25,0.45,0.95,1351862.6629647643
0.25,0.45,1.0,1354678.6921361545
0.25,0.5,0.05,1352282.1354207837
0.25,0.5,0.1,1348165.0200071747
0.25,0.5,0.15,1350169.763539175
0.25,0.5,0.2,1343098.4206705221
0.25,0.5,0.25,1345177.6289456761
0.25,0.5,0.3,1345090.056677838
0.25,0.5,0.35,1347993.197870679
0.25,0.5,0.4,1344601.677667852
0.25,0.5,0.45,1347156.575329723
0.25,0.5,0.5,1345756.0142201458
0.25,0.5,0.55,1354545.1098755635
0.25,0.5,0.6,1347335.6749339304
0.25,0.5,0.65,1354493.906849535
0.25,0.5,0.7,1352230.7008349109
0.25,0.5,0.75,1449162.323577533
0.25,0.5,0.8,1351143.6118252254
0.25,0.5,0.85,1426911.2261394262
0.25,0.5,0.9,1358690.5974447357
0.25,0.5,0.95,1348559.710688684
0.25,0.5,1.0,1352714.669915651
0.25,0.55,0.05,1347840.2978960185
0.25,0.55,0.1,1352494.0920143202
0.25,0.55,0.15,1345490.439006441
0.25,0.55,0.2,1354926.5978756733
0.25,0.55,0.25,1347191.7686421047
0.25,0.55,0.3,1343633.1052489206
0.25,0.55,0.35,1352714.840459337
0.25,0.55,0.4,1353186.448156925
0.25,0.55,0.45,1352767.359609947
0.25,0.55,0.5,1350020.1941303478
0.25,0.55,0.55,1360805.149923089
0.25,0.55,0.6,1349869.505514416
0.25,0.55,0.65,1347097.4361814158
0.25,0.55,0.7,1356393.8284160583
0.25,0.55,0.75,1348975.5138108055
0.25,0.55,0.8,1353067.742724167
0.25,0.55,0.85,1350388.2087960308
0.25,0.55,0.9,1350349.134961867
0.25,0.55,0.95,1355643.7793058602
0.25,0.55,1.0,1349900.5705948358
0.25,0.6,0.05,1351056.8756625236
0.25,0.6,0.1,1348655.6239296799
0.25,0.6,0.15,1350213.9069686043
0.25,0.6,0.2,1351561.4689029616
0.25,0.6,0.25,1343187.7090891767
0.25,0.6,0.3,1346875.5861217584
0.25,0.6,0.35,1352019.2194739422
0.25,0.6,0.4,1350629.065834234
0.25,0.6,0.45,1348940.8613598566
0.25,0.6,0.5,1363484.7694340437
0.25,0.6,0.55,1347484.5726427557
0.25,0.6,0.6,1361016.9818766695
0.25,0.6,0.65,1355827.8383170478
0.25,0.6,0.7,1346795.7716744947
0.25,0.6,0.75,1351536.2752574938
0.25,0.6,0.8,1347925.4709664574
0.25,0.6,0.85,1357100.903536243
0.25,0.6,0.9,1352815.3799499471
0.25,0.6,0.95,1351448.7858108552
0.25,0.6,1.0,1350164.9524665228
0.25,0.65,0.05,1352969.4876300003
0.25,0.65,0.1,1339339.2189367993
0.25,0.65,0.15,1350756.4977368214
0.25,0.65,0.2,1351990.6133854184
0.25,0.65,0.25,1342905.8811360449
0.25,0.65,0.3,1349697.6908766895
0.25,0.65,0.35,1357886.2096634617
0.25,0.65,0.4,1348969.8150165165
0.25,0.65,0.45,1352449.022744399
0.25,0.65,0.5,1346720.7718517494
0.25,0.65,0.55,1347877.162440642
0.25,0.65,0.6,1436819.90458829
0.25,0.65,0.65,1353062.2830120353
0.25,0.65,0.7,1349696.136453784
0.25,0.65,0.75,1468360.363063266
0.25,0.65,0.8,1351294.6123282183
0.25,0.65,0.85,1355548.7792076755
0.25,0.65,0.9,1347503.1495750295
0.25,0.65,0.95,1357519.655317247
0.25,0.65,1.0,1362453.4616100872
0.25,0.7,0.05,1348507.4411620505
0.25,0.7,0.1,1347472.5088366047
0.25,0.7,0.15,1353237.5101246173
0.25,0.7,0.2,1355333.850686206
0.25,0.7,0.25,1346662.0018033208
0.25,0.7,0.3,1359383.499699567
0.25,0.7,0.35,1351113.293411173
0.25,0.7,0.4,1350406.0407141559
0.25,0.7,0.45,1355266.537929831
0.25,0.7,0.5,1359448.3065908933
0.25,0.7,0.55,1354033.302713345
0.25,0.7,0.6,1349944.534790367
0.25,0.7,0.65,1352289.2853775371
0.25,0.7,0.7,1347181.168047007
0.25,0.7,0.75,1364235.2087141543
0.25,0.7,0.8,1356464.7540979094
0.25,0.7,0.85,1351220.6662481846
0.25,0.7,0.9,1362708.2127928252
0.25,0.7,0.95,1358352.392447486
0.25,0.7,1.0,1355771.9151190114
0.25,0.75,0.05,1352773.3219765355
0.25,0.75,0.1,1357696.2948002024
0.25,0.75,0.15,1341206.0242395652
0.25,0.75,0.2,1413025.2074271888
0.25,0.75,0.25,1349231.8674173644
0.25,0.75,0.3,1346788.543633464
0.25,0.75,0.35,1351529.8692093124
0.25,0.75,0.4,1353333.4098298599
0.25,0.75,0.45,1362011.0382026122
0.25,0.75,0.5,1354757.7530073086
0.25,0.75,0.55,1358587.7342606215
0.25,0.75,0.6,1347698.4779073475
0.25,0.75,0.65,1347707.3270376306
0.25,0.75,0.7,1352922.869483941
0.25,0.75,0.75,1346749.342469587
0.25,0.75,0.8,1355691.0018233857
0.25,0.75,0.85,1354298.9911612605
0.25,0.75,0.9,1356612.8664075034
0.25,0.75,0.95,1357283.110594627
0.25,0.75,1.0,1357951.0847056261
0.25,0.8,0.05,1348650.9516807236
0.25,0.8,0.1,1347617.0154342088
0.25,0.8,0.15,1353694.0658512795
0.25,0.8,0.2,1357165.9233586725
0.25,0.8,0.25,1344801.657900393
0.25,0.8,0.3,1351440.130207067
0.25,0.8,0.35,1353514.3248936725
0.25,0.8,0.4,1350386.4611828555
0.25,0.8,0.45,1365253.660449904
0.25,0.8,0.5,1342412.1197305736
0.25,0.8,0.55,1357900.512139911
0.25,0.8,0.6,1356714.480012896
0.25,0.8,0.65,1362856.0994615613
0.25,0.8,0.7,1354408.6521881768
0.25,0.8,0.75,1354031.9155298113
0.25,0.8,0.8,1357873.6103891544
0.25,0.8,0.85,1351968.674776325
0.25,0.8,0.9,1352547.8230282627
0.25,0.8,0.95,1354640.312815568
0.25,0.8,1.0,1354773.7276752258
0.25,0.85,0.05,1354766.3286521025
0.25,0.85,0.1,1350042.9000018323
0.25,0.85,0.15,1357732.7451666892
0.25,0.85,0.2,1356193.4171894502
0.25,0.85,0.25,1352653.71305347
0.25,0.85,0.3,1408781.8117661008
0.25,0.85,0.35,1346472.2073368966
0.25,0.85,0.4,1351616.6970920686
0.25,0.85,0.45,1345439.0497445378
0.25,0.85,0.5,1354259.8649659117
0.25,0.85,0.55,1357354.8194725062
0.25,0.85,0.6,1357890.04671807
0.25,0.85,0.65,1352796.0194221903
0.25,0.85,0.7,1363425.045720418
0.25,0.85,0.75,1348413.866501181
0.25,0.85,0.8,1358990.6525645931
0.25,0.85,0.85,1355420.8969324941
0.25,0.85,0.9,1354665.9148335746
0.25,0.85,0.95,1354247.4419554533
0.25,0.85,1.0,1356612.8667048148
0.25,0.9,0.05,1359382.378443697
0.25,0.9,0.1,1352559.2142691198
0.25,0.9,0.15,1351020.0128849708
0.25,0.9,0.2,1348803.0874319277
0.25,0.9,0.25,1348413.0280128275
0.25,0.9,0.3,1348163.1183638342
0.25,0.9,0.35,1346974.3000888266
0.25,0.9,0.4,1364710.8164628507
0.25,0.9,0.45,1356488.8303162958
0.25,0.9,0.5,1349370.025852919
0.25,0.9,0.55,1348189.699576828
0.25,0.9,0.6,1342290.9710759632
0.25,0.9,0.65,1352793.7712508845
0.25,0.9,0.7,1348118.2219353993
0.25,0.9,0.75,1362538.306270643
0.25,0.9,0.8,1466785.0064181522
0.25,0.9,0.85,1355843.5533410087
0.25,0.9,0.9,1354454.1888582036
0.25,0.9,0.95,1360628.5971710032
0.25,0.9,1.0,1361281.2988262014
0.25,0.95,0.05,1352833.38931576
0.25,0.95,0.1,1347165.5893309815
0.25,0.95,0.15,1351842.0086041854
0.25,0.95,0.2,1348707.8107304333
0.25,0.95,0.25,1362329.886325521
0.25,0.95,0.3,1348465.500491069
0.25,0.95,0.35,1360357.7118829908
0.25,0.95,0.4,1353890.2626100723
0.25,0.95,0.45,1352890.22398503
0.25,0.95,0.5,1344193.0301651405
0.25,0.95,0.55,1345906.3095769712
0.25,0.95,0.6,1350110.5620679893
0.25,0.95,0.65,1355045.0011404678
0.25,0.95,0.7,1351692.3491074187
0.25,0.95,0.75,1352054.2965035655
0.25,0.95,0.8,1355106.7624071464
0.25,0.95,0.85,1353433.9812292024
0.25,0.95,0.9,1354762.3755213493
0.25,0.95,0.95,1351379.7705614695
0.25,0.95,1.0,1353580.993979983
0.25,1.0,0.05,1349826.6488657424
0.25,1.0,0.1,1355228.3815084477
0.25,1.0,0.15,1357387.614142166
0.25,1.0,0.2,1347376.0118141365
0.25,1.0,0.25,1353710.561302754
0.25,1.0,0.3,1357153.047903284
0.25,1.0,0.35,1345219.0519285323
0.25,1.0,0.4,1352812.2966057165
0.25,1.0,0.45,1356192.4930289788
0.25,1.0,0.5,1355143.5508904562
0.25,1.0,0.55,1351992.8215188973
0.25,1.0,0.6,1348023.1715778185
0.25,1.0,0.65,1346507.211499089
0.25,1.0,0.7,1353664.1644249791
0.25,1.0,0.75,1349871.3247665842
0.25,1.0,0.8,1343873.4481151118
0.25,1.0,0.85,1352657.123618218
0.25,1.0,0.9,1356756.8853614714
0.25,1.0,0.95,1356505.3560625399
0.25,1.0,1.0,1355109.6433331408
0.3,0.05,0.05,1341612.8631925343
0.3,0.05,0.1,1348102.3122068187
0.3,0.05,0.15,1335228.4881457358
0.3,0.05,0.2,1336412.5592126814
0.3,0.05,0.25,1340249.858259353
0.3,0.05,0.3,1339203.7066848697
0.3,0.05,0.35,1343275.0108570391
0.3,0.05,0.4,1345268.3782074382
0.3,0.05,0.45,1338117.885159846
0.3,0.05,0.5,1344177.8805874628
0.3,0.05,0.55,1339180.118369799
0.3,0.05,0.6,1344013.2059491887
0.3,0.05,0.65,1346852.1703510955
0.3,0.05,0.7,1345140.1088742255
0.3,0.05,0.75,1332106.8700800287
0.3,0.05,0.8,1348323.0800900692
0.3,0.05,0.85,1344739.1108997553
0.3,0.05,0.9,1345148.6811496234
0.3,0.05,0.95,1356931.8998183948
0.3,0.05,1.0,1346299.1089501823
0.3,0.1,0.05,1336232.2849790307
0.3,0.1,0.1,1341882.724582002
0.3,0.1,0.15,1347026.2853050441
0.3,0.1,0.2,1341172.0862267485
0.3,0.1,0.25,1346843.209531194
0.3,0.1,0.3,1338457.0454560714
0.3,0.1,0.35,1344959.606110954
0.3,0.1,0.4,1356999.7476254147
0.3,0.1,0.45,1344978.4970084946
0.3,0.1,0.5,1336506.4241746613
0.3,0.1,0.55,1345651.7527683822
0.3,0.1,0.6,1341217.7057604273
0.3,0.1,0.65,1346948.4649664387
0.3,0.1,0.7,1338386.7332961718
0.3,0.1,0.75,1342695.6269932631
0.3,0.1,0.8,1340940.9510808596
0.3,0.1,0.85,1344708.880333752
0.3,0.1,0.9,1349855.7280032965
0.3,0.1,0.95,1350331.3982016507
0.3,0.1,1.0,1350808.0756114852
0.3,0.15,0.05,1337872.9075814984
0.3,0.15,0.1,1342394.6336625987
0.3,0.15,0.15,1343535.717261576
0.3,0.15,0.2,1341928.705215678
0.3,0.15,0.25,1349462.9814476084
0.3,0.15,0.3,1341390.7216856661
0.3,0.15,0.35,1346769.2574554514
0.3,0.15,0.4,1342854.073299276
0.3,0.15,0.45,1342361.180456747
0.3,0.15,0.5,1341743.7213204748
0.3,0.15,0.55,1338025.9601040287
0.3,0.15,0.6,1344700.0137368804
0.3,0.15,0.65,1341717.2977636359
0.3,0.15,0.7,1354305.6067247
0.3,0.15,0.75,1341257.7076119825
0.3,0.15,0.8,1354701.8804657254
0.3,0.15,0.85,1345318.4645373942
0.3,0.15,0.9,1353263.2923189553
0.3,0.15,0.95,1347132.9506917906
0.3,0.15,1.0,1349554.8091080692
0.3,0.2,0.05,1350342.6619839133
0.3,0.2,0.1,1349382.6153392429
0.3,0.2,0.15,1347128.9879172058
0.3,0.2,0.2,1336992.6875507496
0.3,0.2,0.25,1340535.5431519605
0.3,0.2,0.3,1337819.7966746832
0.3,0.2,0.35,1348907.120654299
0.3,0.2,0.4,1429830.9898889605
0.3,0.2,0.45,1345940.555781886
0.3,0.2,0.5,1346606.838848579
0.3,0.2,0.55,1360352.278209664
0.3,0.2,0.6,1355827.1347827166
0.3,0.2,0.65,1358024.9373775327
0.3,0.2,0.7,1347134.5378565763
0.3,0.2,0.75,1349310.7952164013
0.3,0.2,0.8,1353781.0241011456
0.3,0.2,0.85,1362114.1047533269
0.3,0.2,0.9,1347045.6458089487
0.3,0.2,0.95,1348551.6840288262
0.3,0.2,1.0,1348193.8393298737
0.3,0.25,0.05,1349391.8787810986
0.3,0.25,0.1,1353477.16662043
0.3,0.25,0.15,1345380.651304375
0.3,0.25,0.2,1351392.6081763613
0.3,0.25,0.25,1352164.1551984863
0.3,0.25,0.3,1352593.0808801102
0.3,0.25,0.35,1353901.5141825548
0.3,0.25,0.4,1351371.5125497202
0.3,0.25,0.45,1351226.2945591917
0.3,0.25,0.5,1347989.7912962856
0.3,0.25,0.55,1351241.6472714855
0.3,0.25,0.6,1348908.1029382122
0.3,0.25,0.65,1347055.1723234747
0.3,0.25,0.7,1347370.3246403718
0.3,0.25,0.75,1344191.692400836
0.3,0.25,0.8,1350383.7344270176
0.3,0.25,0.85,1351429.437323923
0.3,0.25,0.9,1353100.7028012816
0.3,0.25,0.95,1344799.7942037522
0.3,0.25,1.0,1349604.3781047098
0.3,0.3,0.05,1348781.206137023
0.3,0.3,0.1,1357147.1710218862
0.3,0.3,0.15,1346851.0167915984
0.3,0.3,0.2,1341070.0830465714
0.3,0.3,0.25,1351681.759474371
0.3,0.3,0.3,1353918.568040839
0.3,0.3,0.35,1344006.7082034291
0.3,0.3,0.4,1351676.8408557812
0.3,0.3,0.45,1444488.0170469626
0.3,0.3,0.5,1348583.6708723567
0.3,0.3,0.55,1361322.7826089533
0.3,0.3,0.6,1350193.5891244132
0.3,0.3,0.65,1354354.346712433
0.3,0.3,0.7,1345030.2989562948
0.3,0.3,0.75,1362146.9304137533
0.3,0.3,0.8,1351556.5742822026
0.3,0.3,0.85,1355523.8985532776
0.3,0.3,0.9,1349782.2123486213
0.3,0.3,0.95,1349835.5074951383
0.3,0.3,1.0,1351993.7449905856
0.3,0.35,0.05,1347313.740681571
0.3,0.35,0.1,1350002.607865856
0.3,0.35,0.15,1352075.2994901487
0.3,0.35,0.2,1358028.5147197754
0.3,0.35,0.25,1343887.8611195213
0.3,0.35,0.3,1340900.0111883618
0.3,0.35,0.35,1339508.7070817207
0.3,0.35,0.4,1350066.0741699738
0.3,0.35,0.45,1342605.2941771667
0.3,0.35,0.5,1353834.079962682
0.3,0.35,0.55,1345556.8611294178
0.3,0.35,0.6,1352585.6204595603
0.3,0.35,0.65,1351081.281674746
0.3,0.35,0.7,1448337.3163558813
0.3,0.35,0.75,1348013.682123903
0.3,0.35,0.8,1346133.1889747167
0.3,0.35,0.85,1359665.7837495683
0.3,0.35,0.9,1349871.3247665842
0.3,0.35,0.95,1354189.0564159798
0.3,0.35,1.0,1350699.9707721635
0.3,0.4,0.05,1350533.9604674666
0.3,0.4,0.1,1350352.7772579838
0.3,0.4,0.15,1349945.1019618912
0.3,0.4,0.2,1347983.6059505525
0.3,0.4,0.25,1345482.0800068935
0.3,0.4,0.3,1369981.9846684358
0.3,0.4,0.35,1357231.2068607216
0.3,0.4,0.4,1346540.6413270314
0.3,0.4,0.45,1352141.332336627
0.3,0.4,0.5,1349832.9145610041
0.3,0.4,0.55,1353743.479815152
0.3,0.4,0.6,1361197.2614379432
0.3,0.4,0.65,1348838.2583053233
0.3,0.4,0.7,1344985.5464302218
0.3,0.4,0.75,1350012.0948722018
0.3,0.4,0.8,1460319.113905323
0.3,0.4,0.85,1405125.6234073741
0.3,0.4,0.9,1360538.788734967
0.3,0.4,0.95,1353895.7023439785
0.3,0.4,1.0,1358480.776639323
0.3,0.45,0.05,1350964.6600258735
0.3,0.45,0.1,1345687.1740369732
0.3,0.45,0.15,1350813.6766223987
0.3,0.45,0.2,1350422.527712978
0.3,0.45,0.25,1351191.0549523723
0.3,0.45,0.3,1366349.4599366519
0.3,0.45,0.35,1357346.0957507964
0.3,0.45,0.4,1347665.8686685744
0.3,0.45,0.45,1358603.7410222804
0.3,0.45,0.5,1348158.4153777903
0.3,0.45,0.55,1351920.5934315422
0.3,0.45,0.6,1350000.6184111089
0.3,0.45,0.65,1350724.513190535
0.3,0.45,0.7,1348856.927320145
0.3,0.45,0.75,1351578.8596424335
0.3,0.45,0.8,1351973.510208454
0.3,0.45,0.85,1359656.6619499011
0.3,0.45,0.9,1361011.4301157303
