Run_ID,Method,Solution_ID,Net_AEP_GWh,Total_Cost_USD,Wake_Loss_Percentage,Electrical_Loss_Percentage,Num_Strings
10,Baseline,104,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,105,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,106,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,107,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,108,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,109,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,110,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,111,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,112,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,113,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,114,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,115,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,116,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,117,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,118,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,119,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,120,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,121,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,122,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,123,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,124,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,125,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,126,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,127,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,128,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,129,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,130,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,131,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,132,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,133,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,134,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,135,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,136,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,137,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,138,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,139,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,140,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,141,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,142,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,143,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,144,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,145,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,146,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,147,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,148,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,149,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,150,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,151,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,152,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,153,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,154,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,155,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,156,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,157,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,158,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,159,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,160,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,161,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,162,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,163,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,164,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,165,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,166,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,167,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,168,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,169,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,170,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,171,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,172,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,173,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,174,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,175,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,176,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,177,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,178,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,179,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,180,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,181,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,182,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,183,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,184,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,185,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,186,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,187,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,188,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,189,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,190,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,191,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,192,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,193,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,194,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,195,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,196,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,197,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,198,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,199,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,200,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,201,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,202,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,203,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,204,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,205,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,206,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,207,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,208,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,209,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,210,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,211,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,212,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,213,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,214,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,215,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,216,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,217,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,218,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,219,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,220,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,221,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,222,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,223,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,224,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,225,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,226,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,227,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,228,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,229,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,230,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,231,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,232,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,233,1303.415342,3042602.789382,0.000000,2.789989,5
