INDPB,MUTPB,CXPB,AEP
0.1,0.75,0.85,8926873.332683165
0.1,0.75,0.9,8985430.709012568
0.1,0.75,0.95,8438450.567336317
0.1,0.75,1.0,8366222.140770115
0.1,0.8,0.05,8466689.947865997
0.1,0.8,0.1,8394687.32255682
0.1,0.8,0.15,8461693.651360309
0.1,0.8,0.2,8632272.675766053
0.1,0.8,0.25,8585174.589962333
0.1,0.8,0.3,8681569.827407164
0.1,0.8,0.35,8693818.418117598
0.1,0.8,0.4,8693367.333674882
0.1,0.8,0.45,8710184.439274522
0.1,0.8,0.5,8852788.225702085
0.1,0.8,0.55,8840820.823100539
0.1,0.8,0.6,8821305.666542783
0.1,0.8,0.65,8874436.23306897
0.1,0.8,0.7,8883942.190029258
0.1,0.8,0.75,8884028.113293458
0.1,0.8,0.8,8930227.575357134
0.1,0.8,0.85,8920476.610085847
0.1,0.8,0.9,8992672.943728518
0.1,0.8,0.95,8401827.836721702
0.1,0.8,1.0,8361788.469132181
0.1,0.85,0.05,8343100.659540841
0.1,0.85,0.1,8351377.724108799
0.1,0.85,0.15,8432750.807040554
0.1,0.85,0.2,8542297.46891592
0.1,0.85,0.25,8650356.698220162
0.1,0.85,0.3,8642833.967655076
0.1,0.85,0.35,8696436.280530475
0.1,0.85,0.4,8690126.130722372
0.1,0.85,0.45,8722366.963818138
0.1,0.85,0.5,8853798.858941507
0.1,0.85,0.55,8872339.102056688
0.1,0.85,0.6,8887261.14499799
0.1,0.85,0.65,8460724.98758585
0.1,0.85,0.7,8903125.18402012
0.1,0.85,0.75,8929985.520052677
0.1,0.85,0.8,8936002.38697785
0.1,0.85,0.85,8929438.167663826
0.1,0.85,0.9,8996771.544389553
0.1,0.85,0.95,8466888.293872828
0.1,0.85,1.0,8401763.02369984
0.1,0.9,0.05,8445669.885951972
0.1,0.9,0.1,8473589.441970814
0.1,0.9,0.15,8578687.301190028
0.1,0.9,0.2,8607090.309778314
0.1,0.9,0.25,8613020.777576137
0.1,0.9,0.3,8537812.185508246
0.1,0.9,0.35,8730865.545724118
0.1,0.9,0.4,8694379.323855378
0.1,0.9,0.45,8750299.875626437
0.1,0.9,0.5,8808096.996090816
0.1,0.9,0.55,8849856.746820863
0.1,0.9,0.6,8894020.224771623
0.1,0.9,0.65,8903444.713174518
0.1,0.9,0.7,8885344.339998074
0.1,0.9,0.75,8912788.792940821
0.1,0.9,0.8,8905764.758977646
0.1,0.9,0.85,8935562.82726292
0.1,0.9,0.9,8954385.77201534
0.1,0.9,0.95,8394895.79609641
0.1,0.9,1.0,8381062.660543764
0.1,0.95,0.05,8403203.424935287
0.1,0.95,0.1,8510790.943111738
0.1,0.95,0.15,8501577.994251613
0.1,0.95,0.2,8488211.87727673
0.1,0.95,0.25,8552463.523787966
0.1,0.95,0.3,8679015.299973361
0.1,0.95,0.35,8625534.414999207
0.1,0.95,0.4,8781016.511342801
0.1,0.95,0.45,8785317.981052192
0.1,0.95,0.5,8806552.230544824
0.1,0.95,0.55,8854835.637249773
0.1,0.95,0.6,8879921.67257822
0.1,0.95,0.65,8885988.431862168
0.1,0.95,0.7,8939322.057824757
0.1,0.95,0.75,8916069.66802415
0.1,0.95,0.8,8952968.498993877
0.1,0.95,0.85,8923626.659020618
0.1,0.95,0.9,8962012.533342931
0.1,0.95,0.95,9038071.18412421
0.1,0.95,1.0,8405608.884378346
0.1,1.0,0.05,8483150.313439377
0.1,1.0,0.1,8471158.695929438
0.1,1.0,0.15,8402514.50945853
0.1,1.0,0.2,8555485.388080029
0.1,1.0,0.25,8622869.294623638
0.1,1.0,0.3,8617088.476198455
0.1,1.0,0.35,8682026.753668379
0.1,1.0,0.4,8749549.26511443
0.1,1.0,0.45,8811476.41823307
0.1,1.0,0.5,8875250.213855648
0.1,1.0,0.55,8829859.027727662
0.1,1.0,0.6,8847227.350279327
0.1,1.0,0.65,8889240.214679651
0.1,1.0,0.7,8884540.049117006
0.1,1.0,0.75,8913092.528988076
0.1,1.0,0.8,8911021.09731855
0.1,1.0,0.85,8951441.001519408
0.1,1.0,0.9,8987308.007030575
0.1,1.0,0.95,8374549.889087962
0.1,1.0,1.0,8378528.535779022
0.15,0.05,0.05,8304182.332843673
0.15,0.05,0.1,7361110.330398623
0.15,0.05,0.15,8527236.01309181
0.15,0.05,0.2,8494998.067291152
0.15,0.05,0.25,7514080.344689654
0.15,0.05,0.3,8623777.435842095
0.15,0.05,0.35,8684768.847585412
0.15,0.05,0.4,8290418.059675341
0.15,0.05,0.45,8836802.28224666
0.15,0.05,0.5,8806483.572304305
0.15,0.05,0.55,8859595.304941209
0.15,0.05,0.6,8868768.111517118
0.15,0.05,0.65,8907148.800532432
0.15,0.05,0.7,8913678.045233551
0.15,0.05,0.75,8892318.059029667
0.15,0.05,0.8,8672176.012770507
0.15,0.05,0.85,8963801.345239203
0.15,0.05,0.9,8976887.879676092
0.15,0.05,0.95,9014385.844978176
0.15,0.05,1.0,8480866.487011686
0.15,0.1,0.05,8378572.093858181
0.15,0.1,0.1,8499242.715387756
0.15,0.1,0.15,8331972.040997157
0.15,0.1,0.2,8638619.606016738
0.15,0.1,0.25,8514915.377837881
0.15,0.1,0.3,8677197.95896403
0.15,0.1,0.35,8683006.681831999
0.15,0.1,0.4,8712632.785963116
0.15,0.1,0.45,8730170.85508434
0.15,0.1,0.5,8831511.256876888
0.15,0.1,0.55,8893288.782202512
0.15,0.1,0.6,8865175.457494905
0.15,0.1,0.65,8886643.564063415
0.15,0.1,0.7,8897887.892278282
0.15,0.1,0.75,8895962.502835186
0.15,0.1,0.8,8916520.704485144
0.15,0.1,0.85,8917086.467036631
0.15,0.1,0.9,8953780.82142786
0.15,0.1,0.95,9021424.360869605
0.15,0.1,1.0,8429224.619018296
0.15,0.15,0.05,8389977.651301727
0.15,0.15,0.1,8452179.97755959
0.15,0.15,0.15,8494379.627464496
0.15,0.15,0.2,8425276.75075845
0.15,0.15,0.25,8600984.154361311
0.15,0.15,0.3,8656666.368398787
0.15,0.15,0.35,8670314.137980279
0.15,0.15,0.4,8752718.525669783
0.15,0.15,0.45,8741935.18611169
0.15,0.15,0.5,8825844.883241337
0.15,0.15,0.55,8863278.912584053
0.15,0.15,0.6,8882496.93424455
0.15,0.15,0.65,8890595.547263421
0.15,0.15,0.7,8939920.731424475
0.15,0.15,0.75,8915436.45385101
0.15,0.15,0.8,8941610.423314828
0.15,0.15,0.85,8943506.149688067
0.15,0.15,0.9,8993130.720348878
0.15,0.15,0.95,8492094.714649014
0.15,0.15,1.0,8417785.40952706
0.15,0.2,0.05,8377854.309887998
0.15,0.2,0.1,8346301.219144597
0.15,0.2,0.15,8322449.869262446
0.15,0.2,0.2,7466641.409566794
0.15,0.2,0.25,8547266.795530135
0.15,0.2,0.3,8599546.098926183
0.15,0.2,0.35,8658260.408361016
0.15,0.2,0.4,8776781.566248886
0.15,0.2,0.45,8786278.237532293
0.15,0.2,0.5,8821749.422293143
0.15,0.2,0.55,8855987.592828803
0.15,0.2,0.6,8883909.14860107
0.15,0.2,0.65,8908808.045057466
0.15,0.2,0.7,8900758.874183081
0.15,0.2,0.75,8904046.534725733
0.15,0.2,0.8,8938998.902413022
0.15,0.2,0.85,8915872.61382235
0.15,0.2,0.9,8987033.645388858
0.15,0.2,0.95,8477633.74287929
0.15,0.2,1.0,8436046.626048092
0.15,0.25,0.05,8358004.729088943
0.15,0.25,0.1,8373671.97853138
0.15,0.25,0.15,8554376.455977716
0.15,0.25,0.2,8476908.583768964
0.15,0.25,0.25,8567792.9599077
0.15,0.25,0.3,8662965.587735066
0.15,0.25,0.35,8673527.647401238
0.15,0.25,0.4,8356359.712779377
0.15,0.25,0.45,8800569.235719036
0.15,0.25,0.5,8819819.682254782
0.15,0.25,0.55,8846888.016964162
0.15,0.25,0.6,8840814.89776713
0.15,0.25,0.65,8915991.457428053
0.15,0.25,0.7,8933270.362264311
0.15,0.25,0.75,8912045.86636405
0.15,0.25,0.8,8847577.912882363
0.15,0.25,0.85,8965601.087233681
0.15,0.25,0.9,9032091.808067499
0.15,0.25,0.95,8500912.79807129
0.15,0.25,1.0,8389188.267015878
0.15,0.3,0.05,8467275.860782506
0.15,0.3,0.1,8459388.672081184
0.15,0.3,0.15,8518789.838252636
0.15,0.3,0.2,8369410.188401714
0.15,0.3,0.25,8537775.5042674
0.15,0.3,0.3,8634110.193667486
0.15,0.3,0.35,8616497.121206734
0.15,0.3,0.4,8728442.69466204
0.15,0.3,0.45,8691107.610748
0.15,0.3,0.5,8828717.946881257
0.15,0.3,0.55,8840162.72740291
0.15,0.3,0.6,8849807.041335166
0.15,0.3,0.65,8868865.99266951
0.15,0.3,0.7,8911222.947715344
0.15,0.3,0.75,8949764.739262838
0.15,0.3,0.8,8909318.405696308
0.15,0.3,0.85,8938139.134855224
0.15,0.3,0.9,8969589.333648164
0.15,0.3,0.95,8511540.26340089
0.15,0.3,1.0,8431272.579788506
0.15,0.35,0.05,8469618.126971269
0.15,0.35,0.1,8452768.318811392
0.15,0.35,0.15,8477384.183019206
0.15,0.35,0.2,8467364.347267332
0.15,0.35,0.25,8419019.169976506
0.15,0.35,0.3,8564829.715217723
0.15,0.35,0.35,8675035.721396025
0.15,0.35,0.4,8706890.078092664
0.15,0.35,0.45,8795351.389581284
0.15,0.35,0.5,8853065.099513981
0.15,0.35,0.55,8876155.248882376
0.15,0.35,0.6,8866329.904602394
0.15,0.35,0.65,8882411.56926696
0.15,0.35,0.7,8926223.116077192
0.15,0.35,0.75,8848829.422860758
0.15,0.35,0.8,8896458.1510029
0.15,0.35,0.85,8925036.785158755
0.15,0.35,0.9,9006116.056633495
0.15,0.35,0.95,8434411.153578378
0.15,0.35,1.0,8371744.262509871
0.15,0.4,0.05,8319351.4357275935
0.15,0.4,0.1,8540417.484249795
0.15,0.4,0.15,7417746.4002021495
0.15,0.4,0.2,8305574.8995337095
0.15,0.4,0.25,8673666.9254193
0.15,0.4,0.3,8612281.015421063
0.15,0.4,0.35,8746074.48673977
0.15,0.4,0.4,8778307.172399636
0.15,0.4,0.45,8796085.07233578
0.15,0.4,0.5,8835602.478104439
0.15,0.4,0.55,8862075.789905528
0.15,0.4,0.6,8847657.126787173
0.15,0.4,0.65,8911423.315636095
0.15,0.4,0.7,8894017.486795455
0.15,0.4,0.75,8910486.081266921
0.15,0.4,0.8,8904347.922157642
0.15,0.4,0.85,8940060.442418564
0.15,0.4,0.9,8983473.34352374
0.15,0.4,0.95,8413227.866685575
0.15,0.4,1.0,8405002.590527413
0.15,0.45,0.05,8407961.592107648
0.15,0.45,0.1,8373719.358692989
0.15,0.45,0.15,8571942.786707107
0.15,0.45,0.2,8517026.633273989
0.15,0.45,0.25,8358880.754758574
0.15,0.45,0.3,8670039.82264271
0.15,0.45,0.35,8668263.207752645
0.15,0.45,0.4,8749396.268905092
0.15,0.45,0.45,8745975.59250927
0.15,0.45,0.5,8805735.10102245
0.15,0.45,0.55,8841645.350232465
0.15,0.45,0.6,8858450.402216718
0.15,0.45,0.65,8848438.379521478
0.15,0.45,0.7,8903266.0205747
0.15,0.45,0.75,8899611.25571318
0.15,0.45,0.8,8922488.54162878
0.15,0.45,0.85,8978508.088709658
0.15,0.45,0.9,8992096.410994917
0.15,0.45,0.95,8439265.396197308
0.15,0.45,1.0,8403961.200819423
0.15,0.5,0.05,8389130.573528657
0.15,0.5,0.1,8438463.2864702
0.15,0.5,0.15,8529669.441287886
0.15,0.5,0.2,8295399.87822547
0.15,0.5,0.25,8416943.4693124
0.15,0.5,0.3,8648298.72815151
0.15,0.5,0.35,8693062.437195878
0.15,0.5,0.4,8745856.705993943
0.15,0.5,0.45,8735074.291166453
0.15,0.5,0.5,8854919.248922624
0.15,0.5,0.55,8857237.352102507
0.15,0.5,0.6,8822877.493602708
0.15,0.5,0.65,8913168.856262045
0.15,0.5,0.7,8901239.06539261
0.15,0.5,0.75,8914736.392794956
0.15,0.5,0.8,8943185.754724037
0.15,0.5,0.85,8949363.171873573
0.15,0.5,0.9,8974632.584179766
0.15,0.5,0.95,8417685.720475769
0.15,0.5,1.0,8356515.590027452
0.15,0.55,0.05,8473992.185133236
0.15,0.55,0.1,8282844.765880326
0.15,0.55,0.15,8467349.313592494
0.15,0.55,0.2,8513978.247607198
0.15,0.55,0.25,8525921.833777934
0.15,0.55,0.3,8365360.541326692
0.15,0.55,0.35,8697159.5439565
0.15,0.55,0.4,8700168.254667386
0.15,0.55,0.45,8806322.088969275
0.15,0.55,0.5,8775998.707522241
0.15,0.55,0.55,8863981.420185473
0.15,0.55,0.6,8839373.20865428
0.15,0.55,0.65,8890076.732183352
0.15,0.55,0.7,8870275.250546029
0.15,0.55,0.75,8908567.070838686
0.15,0.55,0.8,8918625.21935307
0.15,0.55,0.85,8943384.300160937
0.15,0.55,0.9,8960306.372028349
0.15,0.55,0.95,8494096.745895952
0.15,0.55,1.0,8393061.351371458
0.15,0.6,0.05,8433355.697286366
0.15,0.6,0.1,8469360.392280404
0.15,0.6,0.15,8446872.367031451
0.15,0.6,0.2,8502921.480675455
0.15,0.6,0.25,8588553.953527441
0.15,0.6,0.3,8583048.34058324
0.15,0.6,0.35,8682753.145974884
0.15,0.6,0.4,8702249.625017583
0.15,0.6,0.45,8800851.254336916
0.15,0.6,0.5,8848155.99480884
0.15,0.6,0.55,8820914.589875458
0.15,0.6,0.6,8834495.66365341
0.15,0.6,0.65,8863884.458640212
0.15,0.6,0.7,8897271.598340686
0.15,0.6,0.75,8910989.245769678
0.15,0.6,0.8,8925629.003320597
0.15,0.6,0.85,8967350.59686492
0.15,0.6,0.9,8977517.663814
0.15,0.6,0.95,8445420.815279854
0.15,0.6,1.0,8397118.609413024
0.15,0.65,0.05,8469831.289374506
0.15,0.65,0.1,8517500.65730932
0.15,0.65,0.15,8515309.048283964
0.15,0.65,0.2,8571447.807532215
0.15,0.65,0.25,8578137.42772802
0.15,0.65,0.3,8640049.291601937
0.15,0.65,0.35,8681774.34760163
0.15,0.65,0.4,8741358.253501106
0.15,0.65,0.45,8804935.68136115
0.15,0.65,0.5,8791373.036412941
0.15,0.65,0.55,8846018.10961042
0.15,0.65,0.6,8825634.817232708
0.15,0.65,0.65,8908205.18507801
0.15,0.65,0.7,8898828.538247574
0.15,0.65,0.75,8909868.89619889
0.15,0.65,0.8,8933115.8033674
0.15,0.65,0.85,8902714.578468151
0.15,0.65,0.9,9030625.13360495
0.15,0.65,0.95,8416510.483807832
0.15,0.65,1.0,8363939.543828612
0.15,0.7,0.05,8447998.672252372
0.15,0.7,0.1,8523853.509734655
0.15,0.7,0.15,8341241.338507344
0.15,0.7,0.2,8569038.262888074
0.15,0.7,0.25,8500943.016063271
0.15,0.7,0.3,8713202.13269864
0.15,0.7,0.35,8672155.672203168
0.15,0.7,0.4,8738264.028746188
0.15,0.7,0.45,8797231.855888309
0.15,0.7,0.5,8856722.922294177
0.15,0.7,0.55,8853533.048497008
0.15,0.7,0.6,8880073.067104565
0.15,0.7,0.65,8892248.248231035
0.15,0.7,0.7,8856887.390763646
0.15,0.7,0.75,8922970.389469145
0.15,0.7,0.8,8955572.969910009
0.15,0.7,0.85,8937503.393909574
0.15,0.7,0.9,8981669.529570602
0.15,0.7,0.95,8375148.356129028
0.15,0.7,1.0,8370093.6914441595
0.15,0.75,0.05,8451947.985199124
0.15,0.75,0.1,8438111.886564983
0.15,0.75,0.15,8498374.20510837
0.15,0.75,0.2,8464462.314573677
0.15,0.75,0.25,8570591.073252706
0.15,0.75,0.3,8660280.737115633
0.15,0.75,0.35,8733246.466942567
0.15,0.75,0.4,8736600.524174143
0.15,0.75,0.45,8771720.715928346
0.15,0.75,0.5,8807664.025213735
0.15,0.75,0.55,8835464.933967581
0.15,0.75,0.6,8845157.120130375
0.15,0.75,0.65,8919015.785811614
0.15,0.75,0.7,8936356.380652864
0.15,0.75,0.75,8921834.585897546
0.15,0.75,0.8,8876953.286035635
0.15,0.75,0.85,8924610.303347751
0.15,0.75,0.9,9003625.287032716
0.15,0.75,0.95,8397124.690631272
0.15,0.75,1.0,8396822.851928845
0.15,0.8,0.05,8433419.367380647
0.15,0.8,0.1,8404818.35251692
0.15,0.8,0.15,8446932.340616586
0.15,0.8,0.2,8544744.689990528
0.15,0.8,0.25,8578831.859652277
0.15,0.8,0.3,8604204.66121034
0.15,0.8,0.35,8731992.724718744
0.15,0.8,0.4,8740417.511354985
0.15,0.8,0.45,8413125.729594033
0.15,0.8,0.5,8852070.561719092
0.15,0.8,0.55,8834529.44362165
0.15,0.8,0.6,8838844.535630297
0.15,0.8,0.65,8904123.993982382
0.15,0.8,0.7,8902021.894160349
0.15,0.8,0.75,8926412.298641108
0.15,0.8,0.8,8936139.0119045
0.15,0.8,0.85,8941577.129462803
0.15,0.8,0.9,9026576.930988943
0.15,0.8,0.95,8421922.812106954
0.15,0.8,1.0,8418788.274888339
0.15,0.85,0.05,8570963.62197767
0.15,0.85,0.1,8493558.180908605
0.15,0.85,0.15,8628815.97288089
0.15,0.85,0.2,8522946.22566478
0.15,0.85,0.25,8563935.081044443
0.15,0.85,0.3,8628824.800358193
0.15,0.85,0.35,8673822.474535057
0.15,0.85,0.4,8719568.295723163
0.15,0.85,0.45,8769861.860805275
0.15,0.85,0.5,8830103.825424135
0.15,0.85,0.55,8852521.348808726
0.15,0.85,0.6,8851125.390950618
0.15,0.85,0.65,8893459.054143906
0.15,0.85,0.7,8889993.009182697
0.15,0.85,0.75,8912098.384768883
0.15,0.85,0.8,8936128.39366661
0.15,0.85,0.85,8939485.785575958
0.15,0.85,0.9,9026441.884462705
0.15,0.85,0.95,8419170.805261746
0.15,0.85,1.0,8372979.44220804
0.15,0.9,0.05,8468592.771884214
0.15,0.9,0.1,8426972.582777478
0.15,0.9,0.15,8588912.043970317
0.15,0.9,0.2,8506774.80286014
0.15,0.9,0.25,8605435.678267943
0.15,0.9,0.3,8701437.392598668
0.15,0.9,0.35,8733912.248098036
0.15,0.9,0.4,8769353.178966489
0.15,0.9,0.45,8763543.955868848
0.15,0.9,0.5,8869901.864628717
0.15,0.9,0.55,8829011.353446791
0.15,0.9,0.6,8858511.508725693
0.15,0.9,0.65,8873157.874824181
0.15,0.9,0.7,8904193.852399314
0.15,0.9,0.75,8905429.72331582
0.15,0.9,0.8,8955439.361487202
0.15,0.9,0.85,8944996.692516334
0.15,0.9,0.9,9015871.582684338
0.15,0.9,0.95,8371637.695841065
0.15,0.9,1.0,8378689.839831258
0.15,0.95,0.05,8466928.790423378
0.15,0.95,0.1,8378008.6262934515
0.15,0.95,0.15,8494492.629566537
0.15,0.95,0.2,8372154.2810744755
0.15,0.95,0.25,8532746.328476137
0.15,0.95,0.3,8372413.687177677
0.15,0.95,0.35,8719440.409002492
0.15,0.95,0.4,8742014.395499183
0.15,0.95,0.45,8751189.0779932
0.15,0.95,0.5,8835188.597469896
0.15,0.95,0.55,8841983.510515824
0.15,0.95,0.6,8850062.308251293
0.15,0.95,0.65,8903095.513485335
0.15,0.95,0.7,8888260.147413947
0.15,0.95,0.75,8907733.016766991
0.15,0.95,0.8,8569926.19899697
0.15,0.95,0.85,8911538.216023609
0.15,0.95,0.9,8956589.807594035
0.15,0.95,0.95,8354941.060120107
0.15,0.95,1.0,8358819.055845348
0.15,1.0,0.05,8485992.306344138
0.15,1.0,0.1,8519410.1424912
0.15,1.0,0.15,8580723.39870315
0.15,1.0,0.2,8530320.693386111
0.15,1.0,0.25,8603059.05763492
0.15,1.0,0.3,8637311.34745513
0.15,1.0,0.35,8707932.449987842
0.15,1.0,0.4,8623517.009618344
0.15,1.0,0.45,8776340.673273068
0.15,1.0,0.5,8831454.10994671
0.15,1.0,0.55,8868987.348729774
0.15,1.0,0.6,8886196.744745743
0.15,1.0,0.65,8867611.518352864
0.15,1.0,0.7,8882335.578750554
0.15,1.0,0.75,8922679.039971385
0.15,1.0,0.8,8924666.554766469
0.15,1.0,0.85,8944126.366753956
0.15,1.0,0.9,8987742.814598901
0.15,1.0,0.95,8343686.1138695385
0.15,1.0,1.0,8362248.15079523
0.2,0.05,0.05,7390115.376151096
0.2,0.05,0.1,8389837.02292315
0.2,0.05,0.15,8524850.922325525
0.2,0.05,0.2,8544452.217509208
0.2,0.05,0.25,8569353.607771177
0.2,0.05,0.3,8458863.317801131
0.2,0.05,0.35,8698395.342082715
0.2,0.05,0.4,8744633.048651021
0.2,0.05,0.45,8761454.191716643
0.2,0.05,0.5,8820716.596887942
0.2,0.05,0.55,8818699.827365436
0.2,0.05,0.6,8836974.012308221
0.2,0.05,0.65,8918793.975194292
0.2,0.05,0.7,8898233.056580653
0.2,0.05,0.75,8900060.310290568
0.2,0.05,0.8,8918441.947886098
0.2,0.05,0.85,8915562.502749357
0.2,0.05,0.9,8957754.820005653
0.2,0.05,0.95,8570907.327715402
0.2,0.05,1.0,8457111.449026348
0.2,0.1,0.05,8370782.695278558
0.2,0.1,0.1,8351806.064184709
0.2,0.1,0.15,8474677.435685076
0.2,0.1,0.2,8501196.779961698
0.2,0.1,0.25,8549403.278364532
0.2,0.1,0.3,8651798.426823754
0.2,0.1,0.35,8765847.610520482
0.2,0.1,0.4,8652326.407332368
0.2,0.1,0.45,8772293.414768849
0.2,0.1,0.5,8798402.008626325
0.2,0.1,0.55,8846053.257879015
0.2,0.1,0.6,8875508.810765566
0.2,0.1,0.65,8877150.56804404
0.2,0.1,0.7,8918511.915127795
0.2,0.1,0.75,8897352.326263584
0.2,0.1,0.8,8910151.49077506
0.2,0.1,0.85,8949640.142287027
0.2,0.1,0.9,8969262.973745247
0.2,0.1,0.95,8448059.179893538
0.2,0.1,1.0,8413989.996117527
0.2,0.15,0.05,8314988.450315916
0.2,0.15,0.1,8365508.173590399
0.2,0.15,0.15,8566710.222058192
0.2,0.15,0.2,8620370.743585177
0.2,0.15,0.25,8583137.428836832
0.2,0.15,0.3,8542229.061957428
0.2,0.15,0.35,8700874.190851305
0.2,0.15,0.4,8736877.224676246
0.2,0.15,0.45,8369932.86828766
0.2,0.15,0.5,8819820.1239276
0.2,0.15,0.55,8811832.566778777
0.2,0.15,0.6,8871892.766646212
0.2,0.15,0.65,8853931.346582511
0.2,0.15,0.7,8937653.672300661
0.2,0.15,0.75,8931396.247064613
0.2,0.15,0.8,8919902.401191536
0.2,0.15,0.85,8905518.882908432
0.2,0.15,0.9,8972292.346993882
0.2,0.15,0.95,8423037.377734113
0.2,0.15,1.0,8358992.617913194
0.2,0.2,0.05,8421772.385935139
0.2,0.2,0.1,8426801.093519941
0.2,0.2,0.15,8528131.553114083
0.2,0.2,0.2,8545247.780780466
0.2,0.2,0.25,8632001.085541464
0.2,0.2,0.3,8644421.610853307
0.2,0.2,0.35,8776352.605090132
0.2,0.2,0.4,8618332.321132341
0.2,0.2,0.45,8806628.427621363
0.2,0.2,0.5,8855435.456272379
0.2,0.2,0.55,8835075.470233237
0.2,0.2,0.6,8829409.510201164
0.2,0.2,0.65,8898512.008438818
0.2,0.2,0.7,8899550.121873258
0.2,0.2,0.75,8914824.216234826
0.2,0.2,0.8,8899353.66471143
0.2,0.2,0.85,8971450.744624961
0.2,0.2,0.9,8971127.544003792
0.2,0.2,0.95,8445556.721706111
0.2,0.2,1.0,8383368.759858008
0.2,0.25,0.05,8416802.652032131
0.2,0.25,0.1,8436552.897979854
0.2,0.25,0.15,8508923.40088705
0.2,0.25,0.2,8361438.330143513
0.2,0.25,0.25,8594031.486849196
0.2,0.25,0.3,8689055.633069694
0.2,0.25,0.35,8729255.1931375
0.2,0.25,0.4,8767009.889247188
0.2,0.25,0.45,8801210.762274664
0.2,0.25,0.5,8874992.121482922
0.2,0.25,0.55,8846040.44235844
0.2,0.25,0.6,8866053.525684973
0.2,0.25,0.65,8877176.416748997
0.2,0.25,0.7,8897221.576396443
0.2,0.25,0.75,8961767.518296387
0.2,0.25,0.8,8928732.234111631
0.2,0.25,0.85,8943678.528537944
0.2,0.25,0.9,8994173.900593713
0.2,0.25,0.95,9018440.503637921
0.2,0.25,1.0,8411046.571381107
0.2,0.3,0.05,8449178.880433397
0.2,0.3,0.1,8343419.777580564
0.2,0.3,0.15,8583737.200614031
0.2,0.3,0.2,8460875.29802551
0.2,0.3,0.25,8567695.093913894
0.2,0.3,0.3,8615645.80145125
0.2,0.3,0.35,8707075.312094841
0.2,0.3,0.4,8780976.516503235
0.2,0.3,0.45,8809362.311673624
0.2,0.3,0.5,8813932.25001505
0.2,0.3,0.55,8825746.571357403
0.2,0.3,0.6,8874820.286532803
0.2,0.3,0.65,8876936.958908984
0.2,0.3,0.7,8867054.817693505
0.2,0.3,0.75,8933305.68040103
0.2,0.3,0.8,8946546.633916963
0.2,0.3,0.85,8976169.728671499
0.2,0.3,0.9,8979881.803359386
0.2,0.3,0.95,8409604.98552751
0.2,0.3,1.0,8377127.2787026195
0.2,0.35,0.05,8387035.649734372
0.2,0.35,0.1,8432760.499341909
0.2,0.35,0.15,8554256.156194333
0.2,0.35,0.2,8459821.754459256
0.2,0.35,0.25,8557803.494130282
0.2,0.35,0.3,8642576.9028725
0.2,0.35,0.35,8657724.89346024
0.2,0.35,0.4,8780650.719471773
0.2,0.35,0.45,8746458.495207341
0.2,0.35,0.5,8834575.646930054
0.2,0.35,0.55,8858658.733400421
0.2,0.35,0.6,8866748.337470591
0.2,0.35,0.65,8897455.84869142
0.2,0.35,0.7,8889045.931488331
0.2,0.35,0.75,8916604.631131306
0.2,0.35,0.8,8913215.413108172
0.2,0.35,0.85,8933573.010948986
0.2,0.35,0.9,8969281.533236854
0.2,0.35,0.95,8525491.54061183
0.2,0.35,1.0,8364285.20971258
0.2,0.4,0.05,8444119.137552828
0.2,0.4,0.1,8505575.94361255
0.2,0.4,0.15,8424041.769366343
0.2,0.4,0.2,8516066.248954915
0.2,0.4,0.25,8604721.006279852
0.2,0.4,0.3,8654514.124475371
0.2,0.4,0.35,8729463.293517314
0.2,0.4,0.4,8731607.34101027
0.2,0.4,0.45,8718639.343384877
0.2,0.4,0.5,8866506.09082592
0.2,0.4,0.55,8830649.695855439
0.2,0.4,0.6,8856642.962689169
0.2,0.4,0.65,8883625.60585569
0.2,0.4,0.7,8892473.930094115
0.2,0.4,0.75,8917865.715172209
0.2,0.4,0.8,8937694.477919307
0.2,0.4,0.85,8925939.565119084
0.2,0.4,0.9,9021977.40431436
0.2,0.4,0.95,8392251.517942768
0.2,0.4,1.0,8450331.344387148
0.2,0.45,0.05,8484547.423072767
0.2,0.45,0.1,8401400.492299745
0.2,0.45,0.15,8506080.80648545
0.2,0.45,0.2,8545820.44971455
0.2,0.45,0.25,8637496.549337115
0.2,0.45,0.3,8658180.69392529
0.2,0.45,0.35,8659162.199118726
0.2,0.45,0.4,8764290.110466043
0.2,0.45,0.45,8783412.170135882
0.2,0.45,0.5,8804575.288968258
0.2,0.45,0.55,8811382.353654135
0.2,0.45,0.6,8880774.466074279
0.2,0.45,0.65,8867522.606021276
0.2,0.45,0.7,8884519.972170748
0.2,0.45,0.75,8908882.151824147
0.2,0.45,0.8,8913533.562072264
0.2,0.45,0.85,8927048.01590244
0.2,0.45,0.9,8976710.182568848
0.2,0.45,0.95,8443806.468855035
0.2,0.45,1.0,8388256.576085661
0.2,0.5,0.05,8409594.048267182
0.2,0.5,0.1,8511631.118733186
0.2,0.5,0.15,8596315.973458655
0.2,0.5,0.2,8534586.38229023
0.2,0.5,0.25,8605504.060165722
0.2,0.5,0.3,8619386.167418277
0.2,0.5,0.35,8661728.752842603
0.2,0.5,0.4,8762305.733457327
0.2,0.5,0.45,8744003.432026442
0.2,0.5,0.5,8872218.409961786
0.2,0.5,0.55,8850481.760091936
0.2,0.5,0.6,8837957.978958664
0.2,0.5,0.65,8864814.902038088
0.2,0.5,0.7,8889177.48522619
