Run_ID,Method,Generation,Hypervolume,Pop_Feasibility_Rate,Pop_Diversity_AEP,Pop_Diversity_Cost
5,Baseline,760,8396302775516.183594,100.000000,24927.871678,28866.604382
5,Baseline,780,8400191218259.351562,100.000000,26173.824911,31687.478092
5,Baseline,800,8401420377808.013672,100.000000,22259.579963,46784.375461
5,Baseline,820,8475246230057.173828,100.000000,28908.965396,36518.385636
5,Baseline,840,8475248391882.728516,100.000000,29555.097792,37342.285855
5,Baseline,860,8475248391882.728516,100.000000,29923.796289,38056.483173
5,Baseline,880,8475700194788.226562,100.000000,25523.444596,52198.571005
5,Baseline,900,8475785425984.326172,100.000000,25623.752682,52689.859032
5,Baseline,920,8475803944161.577148,100.000000,25557.164500,52172.999186
5,Baseline,940,8475803944161.577148,100.000000,25557.164500,52172.999186
5,Baseline,960,8475804263143.678711,100.000000,25552.480059,52126.827154
5,Baseline,980,8475804263143.678711,100.000000,25552.480059,52126.827154
5,Baseline,1000,8511070029744.531250,100.000000,35903.582957,38382.286885
5,Baseline,1020,8511070029744.531250,100.000000,35903.582957,38382.286885
5,Baseline,1040,8511071416078.138672,100.000000,36010.548683,38398.573924
5,Baseline,1060,8511088951033.789062,100.000000,37249.253901,39430.060665
5,Baseline,1080,8511088951033.789062,100.000000,37249.253901,39430.060665
5,Baseline,1100,8511088951033.789062,100.000000,37249.253901,39430.060665
5,Baseline,1120,8511088951033.789062,100.000000,37249.253901,39430.060665
5,Baseline,1140,8511089690570.927734,100.000000,37492.781008,39486.698164
5,Baseline,1160,8511107106492.888672,100.000000,36283.593575,37661.242168
5,Baseline,1180,8511107106492.888672,100.000000,36283.593575,37661.242168
5,Baseline,1200,8511107106492.888672,100.000000,36283.593575,37661.242168
5,Baseline,1220,8511158863242.687500,100.000000,26521.768455,54488.272924
5,Baseline,1240,8511160284810.064453,100.000000,26521.841181,54494.104015
5,Baseline,1260,8511192602692.274414,100.000000,26521.274091,54510.678955
5,Baseline,1280,8511201444054.086914,100.000000,26498.359888,54529.031554
5,Baseline,1300,8511201444054.086914,100.000000,26498.359888,54529.031554
5,Baseline,1320,8511201444054.086914,100.000000,26498.359888,54529.031554
5,Baseline,1340,8511215966822.604492,100.000000,26522.907801,54867.732806
5,Baseline,1360,8511215966822.604492,100.000000,26522.907801,54867.732806
5,Baseline,1380,8511216351085.470703,100.000000,26507.577035,54806.613155
5,Baseline,1400,8511221562890.899414,100.000000,25930.260761,53724.406717
5,Baseline,1420,8511394291343.429688,100.000000,26040.484515,54041.614901
5,Baseline,1440,8511394291343.429688,100.000000,26040.484515,54041.614901
5,Baseline,1460,8518942979113.219727,100.000000,31604.381539,38050.171786
5,Baseline,1480,8518942979113.219727,100.000000,31933.820001,38414.211774
5,Baseline,1500,8518942979113.219727,100.000000,31933.820001,38414.211774
5,Baseline,1520,8518942979113.219727,100.000000,31933.820001,38414.211774
5,Baseline,1540,8518951333638.871094,100.000000,32794.214586,39927.074033
5,Baseline,1560,8519019864822.837891,100.000000,29729.436735,32770.884740
5,Baseline,1580,8519028229647.851562,100.000000,30413.879521,33601.782301
5,Baseline,1600,8519030267195.796875,100.000000,30252.676025,33529.239980
5,Baseline,1620,8519030267195.796875,100.000000,30252.676025,33529.239980
5,Baseline,1640,8519030267195.796875,100.000000,30310.723945,33550.343143
5,Baseline,1660,8519060429610.327148,100.000000,28927.560924,31731.742156
5,Baseline,1680,8519073026136.395508,100.000000,28948.190436,31746.147653
5,Baseline,1700,8519073026136.395508,100.000000,28948.190436,31746.147653
5,Baseline,1720,8519075870887.922852,100.000000,28968.656649,31744.994670
5,Baseline,1740,8519075870887.922852,100.000000,28968.656649,31744.994670
5,Baseline,1760,8519075870887.922852,100.000000,28968.656649,31744.994670
5,Baseline,1780,8519075870887.922852,100.000000,28968.656649,31744.994670
5,Baseline,1800,8519097589697.210938,100.000000,28977.735549,31754.196057
5,Baseline,1820,8519097589697.210938,100.000000,28970.544079,31744.062096
5,Baseline,1840,8519097589697.210938,100.000000,28970.544079,31744.062096
5,Baseline,1860,8519105997158.570312,100.000000,28994.139011,31740.846503
5,Baseline,1880,8519105997158.570312,100.000000,28994.139011,31740.846503
5,Baseline,1900,8519105997158.570312,100.000000,28994.139011,31740.846503
5,Baseline,1920,8519105997158.570312,100.000000,28994.139011,31740.846503
5,Baseline,1940,8519122933103.717773,100.000000,29175.884790,31754.658530
5,Baseline,1960,8519467782498.332031,100.000000,42965.277566,57582.852721
5,Baseline,1980,8521983343578.269531,100.000000,29117.600707,60182.556940
5,Baseline,2000,8521983343578.269531,100.000000,35863.010968,34766.507532
5,Proposed,20,8899951250977.912109,100.000000,2324.126850,16507.815351
5,Proposed,40,8899951250977.912109,100.000000,1728.357619,11317.489234
5,Proposed,60,8899951250977.912109,100.000000,1549.843545,7980.127807
5,Proposed,80,8899951250977.912109,100.000000,1754.394390,6080.466942
5,Proposed,100,8899951250977.912109,100.000000,1747.390929,5670.210102
5,Proposed,120,8899951250977.912109,100.000000,1750.835947,4461.355864
5,Proposed,140,8899951250977.912109,100.000000,1907.806664,3327.072117
5,Proposed,160,8899951250977.912109,100.000000,1957.122146,3854.330695
5,Proposed,180,8899951250977.912109,100.000000,1811.815227,4093.764121
5,Proposed,200,8899951250977.912109,100.000000,1825.229071,4008.210083
5,Proposed,220,8899951250977.912109,100.000000,1733.041080,4224.505755
5,Proposed,240,8899951250977.912109,100.000000,1824.496292,4384.228838
5,Proposed,260,8899951250977.912109,100.000000,1986.462252,4828.326837
5,Proposed,280,8899951250977.912109,100.000000,2078.040403,5233.691654
5,Proposed,300,8899951250977.912109,100.000000,2026.386861,5098.583868
5,Proposed,320,8899951250977.912109,100.000000,2141.422397,5407.813242
5,Proposed,340,8899951250977.912109,100.000000,1924.405421,4872.420534
5,Proposed,360,8899951250977.912109,100.000000,664.768722,1743.632042
5,Proposed,380,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,400,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,420,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,440,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,460,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,480,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,500,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,520,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,540,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,560,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,580,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,600,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,620,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,640,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,660,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,680,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,700,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,720,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,740,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,760,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,780,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,800,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,820,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,840,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,860,8899951250977.912109,100.000000,512.073885,1377.125428
5,Proposed,880,8905624186945.402344,100.000000,512.527093,5733.004830
5,Proposed,900,8905624186945.402344,100.000000,569.648682,11181.328263
5,Proposed,920,8970961456494.601562,100.000000,820.355351,30173.548539
5,Proposed,940,8971178303292.621094,100.000000,1672.930227,77556.237984
5,Proposed,960,8971391152642.638672,100.000000,1792.766590,81489.389340
5,Proposed,980,8971405803804.595703,100.000000,1942.516244,87160.405085
5,Proposed,1000,8971412651761.589844,100.000000,2351.525055,99776.497806
6,Baseline,20,7697343848014.121094,100.000000,1915.432502,3724.044499
6,Baseline,40,7805828459202.442383,100.000000,13227.331738,23648.892631
6,Baseline,60,7895272086247.669922,100.000000,8370.083412,11707.185084
6,Baseline,80,7956771195289.866211,100.000000,25799.089311,42172.961635
6,Baseline,100,7970018915288.907227,100.000000,9415.223544,14535.785624
6,Baseline,120,7973575054317.608398,100.000000,9861.710416,13732.390172
6,Baseline,140,8020410654770.152344,100.000000,16399.218138,23079.246072
6,Baseline,160,8020410654770.152344,100.000000,14080.675371,16764.944402
6,Baseline,180,8067184776355.133789,100.000000,18184.273533,33451.580575
6,Baseline,200,8068865966945.370117,100.000000,24157.086505,27676.720899
6,Baseline,220,8068976492624.136719,100.000000,9925.461159,16315.347817
6,Baseline,240,8069007897419.775391,100.000000,9896.243662,16387.781767
6,Baseline,260,8069007897419.775391,100.000000,9896.243662,16387.781767
6,Baseline,280,8071806988598.985352,100.000000,12405.911127,19795.496927
6,Baseline,300,8074485132882.011719,100.000000,10400.242427,33451.808482
6,Baseline,320,8133426200874.209961,100.000000,14274.275405,26751.363113
6,Baseline,340,8134962270648.909180,100.000000,26521.274666,58353.587859
6,Baseline,360,8161083367227.014648,100.000000,17706.787190,24600.142535
6,Baseline,380,8234616384266.882812,100.000000,22514.436914,47224.143734
6,Baseline,400,8234841666215.939453,100.000000,18877.402653,26450.009196
6,Baseline,420,8234841666215.939453,100.000000,18877.402653,26450.009196
6,Baseline,440,8234860165693.554688,100.000000,18869.368042,26433.459560
6,Baseline,460,8234860570742.753906,100.000000,18862.475881,26425.614401
6,Baseline,480,8235571132103.468750,100.000000,21549.037685,29073.647552
6,Baseline,500,8253236057600.212891,100.000000,21537.062487,28276.766502
6,Baseline,520,8289314685896.925781,100.000000,23047.471659,39845.938385
6,Baseline,540,8289342634932.824219,100.000000,23467.861372,40158.875174
6,Baseline,560,8289380238927.733398,100.000000,22454.512932,37236.229126
6,Baseline,580,8356793135511.125977,100.000000,21134.117489,42112.482460
6,Baseline,600,8356794085642.300781,100.000000,21135.820219,42087.515126
6,Baseline,620,8358395049993.075195,100.000000,25914.592307,61595.222557
6,Baseline,640,8371513728896.435547,100.000000,21572.335732,74114.297730
6,Baseline,660,8477884025191.954102,100.000000,27821.832961,51863.857089
6,Baseline,680,8477884927682.907227,100.000000,27929.606828,51893.068425
6,Baseline,700,8478009930855.609375,100.000000,28370.197528,54193.086397
6,Baseline,720,8478078981370.269531,100.000000,28406.519098,53080.517691
6,Baseline,740,8478084646368.753906,100.000000,27882.403949,51977.803810
6,Baseline,760,8481124417999.226562,100.000000,21531.701256,75381.889556
6,Baseline,780,8482584685873.840820,100.000000,27994.079690,59817.161716
6,Baseline,800,8482625177183.279297,100.000000,27984.576283,59816.292403
6,Baseline,820,8482652940158.294922,100.000000,27967.871180,59803.940991
6,Baseline,840,8483221010463.258789,100.000000,18412.722316,68583.354157
6,Baseline,860,8493996016827.707031,100.000000,20183.692630,52208.190329
6,Baseline,880,8539638908781.729492,100.000000,20086.928202,49904.583978
6,Baseline,900,8539644641313.121094,100.000000,21047.308233,53085.340747
6,Baseline,920,8539721023296.886719,100.000000,20837.452275,52266.899763
6,Baseline,940,8539721023296.886719,100.000000,20832.932226,52252.134513
6,Baseline,960,8539721023296.886719,100.000000,20832.932226,52252.134513
6,Baseline,980,8540773000796.770508,100.000000,21557.196722,54499.720852
6,Baseline,1000,8540795442054.905273,100.000000,20270.910482,61164.274650
6,Baseline,1020,8540795442054.905273,100.000000,20270.910482,61164.274650
6,Baseline,1040,8540795442054.905273,100.000000,20270.910482,61164.274650
6,Baseline,1060,8545650428376.329102,100.000000,26829.320111,58735.127093
6,Baseline,1080,8545650428376.329102,100.000000,26829.320111,58735.127093
6,Baseline,1100,8545650483995.269531,100.000000,27611.122912,61054.848890
6,Baseline,1120,8545652019178.464844,100.000000,27417.380296,60456.413063
6,Baseline,1140,8545655024176.539062,100.000000,27619.868568,61025.084840
6,Baseline,1160,8545657776872.498047,100.000000,27554.143672,60975.993595
6,Baseline,1180,8545663059414.527344,100.000000,28033.189735,62173.857208
6,Baseline,1200,8545690620838.357422,100.000000,26907.476592,58790.850682
6,Baseline,1220,8545690620838.357422,100.000000,26907.476592,58790.850682
6,Baseline,1240,8545747404896.060547,100.000000,26167.853199,57641.005629
6,Baseline,1260,8545747404896.060547,100.000000,26167.853199,57641.005629
6,Baseline,1280,8545747404896.060547,100.000000,26167.853199,57641.005629
6,Baseline,1300,8545782225949.406250,100.000000,26341.680143,57691.846263
6,Baseline,1320,8545913668158.688477,100.000000,24564.946460,52106.502779
6,Baseline,1340,8545913668158.688477,100.000000,24889.315520,52796.047292
6,Baseline,1360,8545913668158.688477,100.000000,24889.315520,52796.047292
6,Baseline,1380,8545945964638.225586,100.000000,24586.298297,52427.631035
6,Baseline,1400,8545945964638.225586,100.000000,24687.598086,52493.654149
6,Baseline,1420,8545945964638.225586,100.000000,24687.598086,52493.654149
6,Baseline,1440,8545945964638.225586,100.000000,24687.598086,52493.654149
6,Baseline,1460,8546198738902.298828,100.000000,25311.976809,53493.032325
6,Baseline,1480,8546199551436.640625,100.000000,21309.646882,61179.757144
6,Baseline,1500,8563524349258.799805,100.000000,35284.510867,66008.718513
6,Baseline,1520,8563554250895.416016,100.000000,28440.510831,54536.304028
6,Baseline,1540,8563558726088.037109,100.000000,28444.749416,54534.144676
6,Baseline,1560,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1580,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1600,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1620,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1640,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1660,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1680,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1700,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1720,8563618107544.569336,100.000000,28373.565740,54463.608378
6,Baseline,1740,8563684373856.292969,100.000000,28534.983254,54395.898340
6,Baseline,1760,8563684373856.292969,100.000000,28534.983254,54395.898340
6,Baseline,1780,8563684373856.292969,100.000000,28534.983254,54395.898340
6,Baseline,1800,8587689233578.710938,100.000000,28934.613004,56656.366478
6,Baseline,1820,8593078092929.044922,100.000000,30189.955519,58906.579710
6,Baseline,1840,8593078092929.044922,100.000000,30541.997002,59864.178028
6,Baseline,1860,8593078092929.044922,100.000000,30541.997002,59864.178028
6,Baseline,1880,8593118153120.267578,100.000000,19971.746801,54763.033524
6,Baseline,1900,8593138055253.569336,100.000000,19125.457751,57411.365346
6,Baseline,1920,8593175370507.428711,100.000000,19371.406252,58291.626891
6,Baseline,1940,8613901969792.295898,100.000000,25317.717976,73575.845313
6,Baseline,1960,8616508637408.261719,100.000000,26472.861842,61057.664604
6,Baseline,1980,8616559463597.404297,100.000000,26483.371595,61081.800761
6,Baseline,2000,8616563376641.301758,100.000000,26472.176915,61017.430247
6,Proposed,20,8861336974047.957031,100.000000,1411.459786,19727.437432
6,Proposed,40,8861336974047.957031,100.000000,1149.637356,18219.165415
6,Proposed,60,8861336974047.957031,100.000000,1201.000013,18645.837427
6,Proposed,80,8861336974047.957031,100.000000,887.358835,19505.775509
6,Proposed,100,8861336974047.957031,100.000000,863.084587,19371.330502
6,Proposed,120,8861336974047.957031,100.000000,808.359820,17438.431717
6,Proposed,140,8861336974047.957031,100.000000,854.147824,13223.594143
6,Proposed,160,8861336974047.957031,100.000000,713.756094,12840.932776
6,Proposed,180,8861336974047.957031,100.000000,764.001596,7830.492280
6,Proposed,200,8861336974047.957031,100.000000,816.748780,6822.662364
6,Proposed,220,8861336974047.957031,100.000000,791.631853,7919.754758
6,Proposed,240,8861336974047.957031,100.000000,815.973124,8306.550446
6,Proposed,260,8861336974047.957031,100.000000,688.623840,3988.594371
6,Proposed,280,8861336974047.957031,100.000000,503.252550,1889.671551
6,Proposed,300,8861336974047.957031,100.000000,553.340463,2126.106667
6,Proposed,320,8861336974047.957031,100.000000,615.407164,2418.084445
6,Proposed,340,8861336974047.957031,100.000000,697.698160,2677.658904
6,Proposed,360,8861336974047.957031,100.000000,797.883434,3234.868425
6,Proposed,380,8861336974047.957031,100.000000,856.922523,3816.472678
6,Proposed,400,8861336974047.957031,100.000000,846.529545,4358.634297
6,Proposed,420,8861336974047.957031,100.000000,885.323217,4642.335809
6,Proposed,440,8861336974047.957031,100.000000,854.011333,4505.750663
6,Proposed,460,8861336974047.957031,100.000000,688.014992,3677.380047
6,Proposed,480,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,500,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,520,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,540,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,560,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,580,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,600,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,620,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,640,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,660,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,680,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,700,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,720,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,740,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,760,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,780,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,800,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,820,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,840,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,860,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,880,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,900,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,920,8861336974047.957031,100.000000,178.974146,1272.255083
6,Proposed,940,8925932388371.013672,100.000000,481.414746,5937.273736
6,Proposed,960,8958512186517.765625,100.000000,930.165692,27283.010562
6,Proposed,980,8977822924766.435547,100.000000,2379.920912,80762.868444
6,Proposed,1000,8992699390126.970703,100.000000,1355.373793,41251.811482
7,Baseline,20,7674355042860.770508,100.000000,7762.577618,12875.392674
7,Baseline,40,7803262465577.524414,100.000000,3524.880528,9589.829302
7,Baseline,60,7896148529679.958984,100.000000,7551.468781,34761.423620
7,Baseline,80,7982706561273.144531,100.000000,8496.526476,13624.758172
7,Baseline,100,7983909725913.457031,100.000000,8682.446038,14222.373485
7,Baseline,120,8076121099996.211914,100.000000,10759.606591,12331.489865
7,Baseline,140,8076121562897.929688,100.000000,10761.427118,12331.788576
7,Baseline,160,8106561854939.349609,100.000000,12576.813671,22542.459735
7,Baseline,180,8137885844873.195312,100.000000,14996.224416,20111.007164
7,Baseline,200,8139614352474.345703,100.000000,10205.190212,13355.240305
7,Baseline,220,8140313880689.624023,100.000000,12995.649929,17663.724125
7,Baseline,240,8140313880689.624023,100.000000,13010.664403,17664.848978
7,Baseline,260,8228278990422.431641,100.000000,15304.312146,18406.241729
7,Baseline,280,8228283720997.386719,100.000000,15288.660880,18398.871388
7,Baseline,300,8282653276342.538086,100.000000,15441.000900,21180.730781
7,Baseline,320,8282682359253.280273,100.000000,14240.931230,19821.028455
7,Baseline,340,8282683201324.920898,100.000000,14238.662533,19823.655937
7,Baseline,360,8305697347239.384766,100.000000,18374.434746,22265.818188
7,Baseline,380,8305812185276.086914,100.000000,13182.757220,18775.547970
7,Baseline,400,8305812185276.086914,100.000000,13182.757220,18775.547970
7,Baseline,420,8306257144364.608398,100.000000,16479.776965,25791.579270
7,Baseline,440,8306257144364.608398,100.000000,16479.562906,25789.127871
7,Baseline,460,8309185113073.687500,100.000000,19009.849129,44223.380572
7,Baseline,480,8311507479929.179688,100.000000,17546.505951,72405.803006
7,Baseline,500,8322394713115.328125,100.000000,21841.338458,30221.004162
7,Baseline,520,8322534326493.135742,100.000000,26881.970981,37093.367832
7,Baseline,540,8332961379744.988281,100.000000,21355.843858,34504.065224
7,Baseline,560,8334576129592.712891,100.000000,26331.539263,44611.286359
7,Baseline,580,8334578015471.467773,100.000000,18642.055466,55466.452672
7,Baseline,600,8334585832732.839844,100.000000,18938.270701,56389.736442
7,Baseline,620,8334586525175.980469,100.000000,18935.494231,56366.197660
7,Baseline,640,8334586525175.980469,100.000000,18935.494231,56366.197660
7,Baseline,660,8384574897938.064453,100.000000,23091.524348,30008.675563
7,Baseline,680,8384580605597.033203,100.000000,23081.100268,30000.555297
7,Baseline,700,8385843500574.833008,100.000000,24465.992925,32934.414824
7,Baseline,720,8385845777298.886719,100.000000,24838.144414,33416.418538
7,Baseline,740,8385877636003.286133,100.000000,24946.830340,33437.374693
7,Baseline,760,8386541125206.697266,100.000000,19916.389732,44609.934524
7,Baseline,780,8386541125206.697266,100.000000,19916.389732,44609.934524
7,Baseline,800,8422432635792.250000,100.000000,25392.607257,38060.045912
7,Baseline,820,8422446496969.271484,100.000000,25324.043185,37800.007271
7,Baseline,840,8422446496969.271484,100.000000,25324.043185,37800.007271
7,Baseline,860,8423001935772.609375,100.000000,33598.367899,67138.675056
7,Baseline,880,8423001935772.609375,100.000000,21033.206854,53884.300899
7,Baseline,900,8423023246975.564453,100.000000,21000.476829,54075.567877
7,Baseline,920,8423023246975.564453,100.000000,21000.476829,54075.567877
7,Baseline,940,8423023246975.564453,100.000000,21000.476829,54075.567877
7,Baseline,960,8423023246975.564453,100.000000,21000.476829,54075.567877
7,Baseline,980,8423023246975.564453,100.000000,21000.476829,54075.567877
7,Baseline,1000,8423068150499.177734,100.000000,21018.869131,53157.709017
7,Baseline,1020,8423068150499.177734,100.000000,21018.869131,53157.709017
7,Baseline,1040,8423068510670.989258,100.000000,21312.136810,54241.036693
7,Baseline,1060,8423068510670.989258,100.000000,21312.136810,54241.036693
7,Baseline,1080,8423068510670.989258,100.000000,21312.136810,54241.036693
7,Baseline,1100,8423093248973.246094,100.000000,21224.676404,53990.771859
7,Baseline,1120,8423093276157.067383,100.000000,21257.735074,54128.683672
7,Baseline,1140,8426725088249.320312,100.000000,25249.757170,38943.101044
7,Baseline,1160,8426909278078.031250,100.000000,29502.453766,48665.548222
7,Baseline,1180,8444801031803.637695,100.000000,27991.606987,34380.042161
7,Baseline,1200,8444832200894.691406,100.000000,23165.953564,56503.385511
7,Baseline,1220,8458320232875.898438,100.000000,25313.982972,33557.013399
7,Baseline,1240,8458660195515.009766,100.000000,25317.866402,33558.510378
7,Baseline,1260,8458694170739.142578,100.000000,24539.733037,50811.495514
7,Baseline,1280,8458694170739.142578,100.000000,24539.733037,50811.495514
7,Baseline,1300,8482463258705.705078,100.000000,27822.795592,42230.041529
7,Baseline,1320,8482465744063.730469,100.000000,27821.481164,42232.171364
7,Baseline,1340,8482478108740.560547,100.000000,28166.442576,42537.415092
7,Baseline,1360,8482478128146.566406,100.000000,28158.043571,42536.327958
7,Baseline,1380,8482478934089.275391,100.000000,28386.758868,42719.466217
7,Baseline,1400,8482479084813.219727,100.000000,28368.546203,42711.890137
7,Baseline,1420,8482547693896.523438,100.000000,36968.012055,96954.431579
7,Baseline,1440,8500828141171.947266,100.000000,24147.162611,79436.970086
7,Baseline,1460,8500828141171.947266,100.000000,25108.489476,100333.643889
7,Baseline,1480,8543497308822.689453,100.000000,28443.273008,60597.602247
7,Baseline,1500,8543497308822.689453,100.000000,29239.248628,52206.567742
7,Baseline,1520,8543497768474.242188,100.000000,29223.056418,52184.431772
7,Baseline,1540,8543509597245.559570,100.000000,29727.835635,52629.001171
7,Baseline,1560,8543509811438.353516,100.000000,29733.428724,52627.831631
7,Baseline,1580,8543509879816.323242,100.000000,29743.178419,52591.163499
7,Baseline,1600,8543509879816.323242,100.000000,29743.178419,52591.163499
7,Baseline,1620,8543509879816.323242,100.000000,29743.178419,52591.163499
7,Baseline,1640,8543526892829.515625,100.000000,29878.894828,52756.575322
7,Baseline,1660,8543586914461.906250,100.000000,27621.817420,87693.048423
7,Baseline,1680,8548974883799.572266,100.000000,34660.672152,99809.278253
7,Baseline,1700,8548974883799.572266,100.000000,27829.073513,38818.912500
7,Baseline,1720,8549276255566.765625,100.000000,35779.124319,60989.819485
7,Baseline,1740,8549276301353.199219,100.000000,28448.392727,57402.388540
7,Baseline,1760,8549303824913.302734,100.000000,28481.154014,57410.150209
7,Baseline,1780,8549312518002.708008,100.000000,28404.164271,57132.681932
7,Baseline,1800,8549325035424.449219,100.000000,28478.767138,57449.416038
7,Baseline,1820,8549325035424.449219,100.000000,28478.767138,57449.416038
7,Baseline,1840,8549325519165.488281,100.000000,28462.288843,57410.320577
7,Baseline,1860,8549368836316.517578,100.000000,28505.105036,57485.987469
7,Baseline,1880,8549375257874.638672,100.000000,28108.865273,56766.658843
7,Baseline,1900,8555287861354.996094,100.000000,29433.099723,44564.084226
7,Baseline,1920,8555302307614.751953,100.000000,29451.214419,44537.201258
7,Baseline,1940,8555302307614.751953,100.000000,29451.214419,44537.201258
7,Baseline,1960,8555302307614.751953,100.000000,29451.214419,44537.201258
7,Baseline,1980,8555308529049.219727,100.000000,29354.387473,44481.419108
7,Baseline,2000,8555308529049.219727,100.000000,29348.457360,44466.436182
7,Proposed,20,8865803282999.419922,100.000000,1071.316176,19303.192257
7,Proposed,40,8865803282999.419922,100.000000,814.687365,9566.853359
7,Proposed,60,8865803282999.419922,100.000000,821.205063,10089.450722
7,Proposed,80,8865803282999.419922,100.000000,732.321870,10353.780113
7,Proposed,100,8865803282999.419922,100.000000,741.033014,10911.429494
7,Proposed,120,8865803282999.419922,100.000000,790.603106,10219.488676
7,Proposed,140,8865803282999.419922,100.000000,624.877126,10012.115422
7,Proposed,160,8865803282999.419922,100.000000,668.252685,5960.071960
7,Proposed,180,8865803282999.419922,100.000000,691.820023,2384.154333
7,Proposed,200,8865803282999.419922,100.000000,651.843241,2107.050421
7,Proposed,220,8865803282999.419922,100.000000,627.154588,2086.715783
7,Proposed,240,8865803282999.419922,100.000000,468.811110,2052.118736
7,Proposed,260,8865803282999.419922,100.000000,487.086843,2127.704093
7,Proposed,280,8865803282999.419922,100.000000,466.212698,2140.488092
7,Proposed,300,8865803282999.419922,100.000000,424.362743,1970.392135
7,Proposed,320,8970317235428.677734,100.000000,1330.830322,44952.536007
7,Proposed,340,8977812622653.498047,100.000000,904.380871,29785.227272
7,Proposed,360,8977818179222.615234,100.000000,1094.309829,33883.990297
7,Proposed,380,8979002854159.658203,100.000000,1130.345978,35357.762096
7,Proposed,400,8982848992087.105469,100.000000,777.914303,30578.603505
7,Proposed,420,8986044572962.113281,100.000000,1229.280761,39399.906975
7,Proposed,440,8992119768495.458984,100.000000,1781.512105,47765.279104
7,Proposed,460,8992156815795.429688,100.000000,2007.461760,46807.926650
7,Proposed,480,8994481025044.765625,100.000000,2171.214071,50714.879838
7,Proposed,500,8994485842296.408203,100.000000,2123.295787,50662.019083
7,Proposed,520,8994598399615.462891,100.000000,2529.044489,58345.854435
7,Proposed,540,8995457616421.642578,100.000000,1344.746805,42626.134553
7,Proposed,560,8995461035740.066406,100.000000,1473.846396,48683.771236
7,Proposed,580,8999806399491.070312,100.000000,1759.600284,50534.347692
7,Proposed,600,9003825436371.605469,100.000000,2341.288903,61946.548108
7,Proposed,620,9012079080041.464844,100.000000,1910.269835,60328.270375
7,Proposed,640,9012082593326.769531,100.000000,1916.704071,61479.268211
7,Proposed,660,9012858551364.414062,100.000000,2023.977516,63006.609698
